age,job,marital,education,default,housing,loan,id,contact,month,day_of_week,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed
59,management,married,basic.4y,unknown,unknown,unknown,40480,cellular,may,thu,4,999,1,-1.8,92.893,-46.2,1.266,5099.1
37,management,married,university.degree,no,no,no,17992,cellular,nov,wed,1,999,0,-0.1,93.2,-42.0,4.12,5195.8
41,admin.,married,university.degree,no,yes,no,24189,cellular,dec,thu,2,999,0,-3.0,92.713,-33.0,0.7070000000000001,5023.5
29,student,single,university.degree,no,yes,no,31884,cellular,jul,thu,1,999,0,1.4,93.918,-42.7,4.963,5228.1
52,technician,married,high.school,unknown,no,no,10007,telephone,may,wed,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0
55,admin.,divorced,high.school,no,no,no,35991,cellular,aug,tue,1,999,0,-1.7,94.027,-38.3,0.904,4991.6
36,services,married,high.school,no,unknown,unknown,40709,telephone,may,tue,1,999,0,1.1,93.994,-36.4,4.856,5191.0
56,admin.,married,basic.9y,no,yes,no,14824,telephone,may,mon,2,999,0,1.1,93.994,-36.4,4.857,5191.0
38,management,married,university.degree,no,no,no,23792,cellular,nov,thu,2,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
44,blue-collar,married,basic.4y,unknown,no,yes,34842,cellular,aug,thu,1,999,0,1.4,93.444,-36.1,4.963,5228.1
37,retired,divorced,basic.9y,unknown,no,no,17178,cellular,nov,tue,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
34,self-employed,single,university.degree,no,yes,no,33258,cellular,jul,wed,1,999,0,1.4,93.918,-42.7,4.962,5228.1
39,self-employed,married,basic.4y,unknown,yes,yes,6195,telephone,jun,mon,1,999,0,1.4,94.465,-41.8,4.865,5228.1
32,technician,single,professional.course,no,yes,no,24614,cellular,may,fri,5,999,0,-1.8,92.893,-46.2,1.25,5099.1
46,admin.,married,professional.course,no,yes,no,9891,cellular,apr,tue,1,999,0,-1.8,93.075,-47.1,1.423,5099.1
52,admin.,married,unknown,no,yes,no,33062,cellular,apr,wed,2,10,1,-1.8,93.749,-34.6,0.654,5008.7
34,technician,single,professional.course,no,no,no,8254,cellular,jul,thu,1,999,0,1.4,93.918,-42.7,4.958,5228.1
35,technician,married,university.degree,no,no,no,20038,cellular,apr,thu,2,999,0,-1.8,93.075,-47.1,1.406,5099.1
39,self-employed,married,professional.course,no,no,no,1739,telephone,nov,fri,4,999,0,-0.1,93.2,-42.0,4.021,5195.8
25,student,single,high.school,no,no,no,2958,cellular,nov,thu,1,999,0,-1.1,94.767,-50.8,1.041,4963.6
33,unemployed,single,university.degree,no,yes,no,3294,cellular,nov,thu,1,999,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8
55,blue-collar,married,basic.4y,unknown,no,no,1567,cellular,aug,mon,4,999,0,1.4,93.444,-36.1,4.963,5228.1
45,management,married,unknown,unknown,no,no,3330,cellular,jul,mon,3,999,0,1.4,93.918,-42.7,4.96,5228.1
24,blue-collar,single,high.school,no,no,no,21553,cellular,oct,thu,1,3,1,-1.1,94.601,-49.5,1.025,4963.6
35,management,married,university.degree,no,yes,no,25273,telephone,nov,fri,1,999,0,-0.1,93.2,-42.0,4.223,5195.8
41,services,married,university.degree,no,yes,no,36382,cellular,nov,thu,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
36,admin.,single,university.degree,no,no,no,23350,cellular,may,tue,5,999,0,-1.8,92.893,-46.2,1.291,5099.1
25,blue-collar,married,basic.9y,no,no,no,38793,cellular,jul,thu,5,999,0,1.4,93.918,-42.7,4.963,5228.1
33,services,married,high.school,no,no,no,22581,cellular,may,wed,1,999,0,-1.8,92.893,-46.2,1.334,5099.1
30,student,single,professional.course,no,yes,no,17907,cellular,jul,wed,4,999,2,-1.7,94.215,-40.3,0.84,4991.6
60,retired,married,basic.4y,unknown,yes,yes,32487,cellular,aug,tue,8,999,0,1.4,93.444,-36.1,4.963,5228.1
49,blue-collar,divorced,basic.6y,unknown,yes,no,25540,cellular,jul,thu,3,999,0,1.4,93.918,-42.7,4.958,5228.1
29,blue-collar,married,high.school,no,yes,no,25503,telephone,may,tue,3,999,0,1.1,93.994,-36.4,4.857,5191.0
42,management,married,university.degree,no,no,no,1692,cellular,nov,thu,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
28,technician,single,university.degree,no,yes,no,14525,cellular,mar,mon,3,999,0,-1.8,92.843,-50.0,1.811,5099.1
54,blue-collar,married,basic.4y,no,yes,no,6534,cellular,aug,thu,3,999,0,1.4,93.444,-36.1,4.964,5228.1
56,admin.,married,unknown,no,yes,no,41165,cellular,aug,mon,2,999,0,1.4,93.444,-36.1,4.965,5228.1
57,blue-collar,married,basic.9y,unknown,yes,no,13656,telephone,nov,fri,1,999,0,-0.1,93.2,-42.0,4.021,5195.8
39,management,married,university.degree,no,no,no,30860,telephone,may,tue,10,999,0,1.1,93.994,-36.4,4.857,5191.0
29,technician,single,university.degree,no,no,no,33892,cellular,may,thu,2,999,0,-1.8,92.893,-46.2,1.266,5099.1
28,blue-collar,single,basic.9y,no,yes,no,8366,cellular,may,fri,6,999,0,-1.8,92.893,-46.2,1.25,5099.1
39,blue-collar,married,unknown,unknown,no,no,27358,cellular,apr,thu,1,9,1,-1.8,93.075,-47.1,1.41,5099.1
49,blue-collar,married,basic.4y,unknown,yes,no,277,telephone,may,wed,1,999,0,1.1,93.994,-36.4,4.857,5191.0
56,admin.,married,high.school,no,yes,no,23922,telephone,jun,wed,11,999,0,1.4,94.465,-41.8,4.959,5228.1
38,services,married,high.school,no,no,no,12438,telephone,jun,fri,1,999,0,1.4,94.465,-41.8,4.959,5228.1
34,management,divorced,university.degree,no,no,yes,39825,cellular,jul,tue,5,999,0,1.4,93.918,-42.7,4.961,5228.1
29,management,single,university.degree,no,no,no,30605,telephone,may,fri,1,999,0,1.1,93.994,-36.4,4.855,5191.0
29,services,single,high.school,no,no,no,38902,cellular,jul,fri,2,999,0,1.4,93.918,-42.7,4.957,5228.1
49,blue-collar,divorced,professional.course,no,no,no,38417,cellular,may,mon,8,999,1,-1.8,92.893,-46.2,1.244,5099.1
30,student,single,professional.course,no,no,yes,2261,cellular,apr,fri,2,999,1,-1.8,93.075,-47.1,1.405,5099.1
36,technician,married,professional.course,no,yes,no,24648,cellular,aug,wed,1,999,0,1.4,93.444,-36.1,4.964,5228.1
40,technician,married,high.school,no,yes,no,25230,cellular,jul,mon,4,999,0,1.4,93.918,-42.7,4.96,5228.1
55,admin.,divorced,unknown,no,no,no,29463,cellular,apr,fri,2,999,0,-1.8,93.075,-47.1,1.405,5099.1
35,blue-collar,single,high.school,no,no,no,32851,cellular,oct,fri,1,6,1,-3.4,92.431,-26.9,0.73,5017.5
29,services,divorced,high.school,unknown,no,no,5330,cellular,jul,tue,2,999,0,1.4,93.918,-42.7,4.961,5228.1
46,entrepreneur,divorced,university.degree,no,no,no,3600,telephone,may,thu,1,999,0,1.1,93.994,-36.4,4.86,5191.0
31,admin.,single,university.degree,no,yes,no,31685,telephone,jun,wed,2,999,0,1.4,94.465,-41.8,4.864,5228.1
56,admin.,single,basic.9y,no,yes,no,2229,telephone,jun,wed,2,999,0,1.4,94.465,-41.8,4.864,5228.1
40,blue-collar,married,basic.9y,no,yes,no,17972,cellular,may,wed,1,999,0,-1.8,92.893,-46.2,1.334,5099.1
29,admin.,married,university.degree,unknown,yes,yes,20031,telephone,jul,thu,1,999,0,1.4,93.918,-42.7,4.963,5228.1
57,retired,married,university.degree,no,yes,yes,22478,telephone,apr,thu,1,999,0,-1.8,93.075,-47.1,1.365,5099.1
32,blue-collar,married,basic.4y,unknown,no,no,15963,telephone,jun,mon,2,999,0,1.4,94.465,-41.8,4.961,5228.1
39,blue-collar,married,high.school,unknown,no,no,22217,cellular,may,thu,2,999,1,-1.8,92.893,-46.2,1.327,5099.1
25,blue-collar,single,high.school,no,no,no,3611,cellular,jul,mon,1,999,0,1.4,93.918,-42.7,4.96,5228.1
39,admin.,married,professional.course,no,yes,yes,6443,cellular,aug,fri,3,999,0,1.4,93.444,-36.1,4.964,5228.1
29,management,married,university.degree,no,yes,no,18652,cellular,nov,wed,1,9,1,-3.4,92.649,-30.1,0.7190000000000001,5017.5
32,services,married,high.school,no,no,no,10865,telephone,may,fri,2,999,0,1.1,93.994,-36.4,4.855,5191.0
37,admin.,married,university.degree,unknown,no,yes,11246,cellular,aug,thu,1,999,0,1.4,93.444,-36.1,4.962,5228.1
37,unknown,single,university.degree,no,yes,yes,18976,cellular,sep,wed,1,999,1,-3.4,92.379,-29.8,0.753,5017.5
36,blue-collar,married,basic.6y,unknown,no,no,34560,telephone,jun,mon,5,999,0,1.4,94.465,-41.8,4.865,5228.1
39,services,divorced,high.school,no,no,no,941,telephone,jun,thu,1,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1
60,technician,divorced,professional.course,unknown,yes,no,13006,telephone,may,wed,6,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0
26,admin.,single,high.school,no,no,no,38123,cellular,mar,tue,2,6,1,-1.8,93.369,-34.8,0.652,5008.7
44,admin.,single,high.school,no,yes,no,33914,telephone,aug,tue,1,999,0,-1.7,94.027,-38.3,0.8859999999999999,4991.6
42,blue-collar,married,basic.4y,no,yes,no,38146,cellular,nov,wed,3,999,0,-0.1,93.2,-42.0,4.12,5195.8
63,retired,married,unknown,no,no,no,36282,telephone,apr,wed,1,999,0,-1.8,93.075,-47.1,1.445,5099.1
37,entrepreneur,married,basic.9y,no,no,no,41112,cellular,may,mon,1,999,0,-1.8,92.893,-46.2,1.2990000000000002,5099.1
29,admin.,single,basic.9y,no,no,no,30496,cellular,may,mon,2,999,0,-1.8,92.893,-46.2,1.2990000000000002,5099.1
53,admin.,divorced,university.degree,no,yes,yes,26464,cellular,sep,fri,2,999,1,-3.4,92.379,-29.8,0.741,5017.5
45,admin.,married,basic.9y,no,yes,yes,27569,telephone,may,thu,1,999,0,1.1,93.994,-36.4,4.86,5191.0
76,retired,married,basic.4y,no,yes,no,15968,cellular,aug,fri,2,999,0,-2.9,92.201,-31.4,0.8809999999999999,5076.2
30,technician,married,professional.course,no,yes,yes,25260,telephone,jul,mon,4,999,0,1.4,93.918,-42.7,4.962,5228.1
56,retired,divorced,basic.4y,no,yes,yes,18572,telephone,may,fri,6,999,0,1.1,93.994,-36.4,4.857,5191.0
55,blue-collar,married,basic.9y,no,no,no,30265,telephone,jun,mon,2,999,0,1.4,94.465,-41.8,4.865,5228.1
38,technician,married,professional.course,no,no,no,35750,cellular,aug,mon,3,999,0,1.4,93.444,-36.1,4.97,5228.1
37,student,single,unknown,no,no,yes,6651,cellular,jun,fri,1,999,0,-2.9,92.963,-40.8,1.268,5076.2
44,admin.,single,basic.9y,unknown,no,no,1945,telephone,may,tue,1,999,0,1.1,93.994,-36.4,4.857,5191.0
40,technician,single,university.degree,no,yes,no,30016,cellular,nov,mon,1,7,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5
24,student,single,university.degree,no,no,no,35254,cellular,jun,mon,1,999,0,-2.9,92.963,-40.8,1.266,5076.2
29,blue-collar,married,basic.9y,no,yes,no,13494,cellular,may,thu,1,999,0,-1.8,92.893,-46.2,1.327,5099.1
80,retired,married,professional.course,no,yes,no,17132,cellular,oct,thu,1,999,1,-1.1,94.601,-49.5,1.025,4963.6
32,admin.,divorced,basic.9y,no,yes,no,34044,cellular,jul,mon,3,999,0,1.4,93.918,-42.7,4.96,5228.1
30,admin.,single,high.school,no,no,no,16841,cellular,nov,thu,4,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
36,retired,married,unknown,no,no,no,12041,telephone,jul,thu,1,999,0,1.4,93.918,-42.7,4.966,5228.1
51,services,married,high.school,no,yes,no,36887,cellular,aug,fri,4,999,0,1.4,93.444,-36.1,4.966,5228.1
36,services,married,university.degree,no,yes,no,6456,cellular,nov,wed,2,999,0,-0.1,93.2,-42.0,4.12,5195.8
23,admin.,single,professional.course,no,no,no,2818,cellular,jul,wed,2,999,0,1.4,93.918,-42.7,4.963,5228.1
32,management,married,high.school,no,no,no,35196,telephone,may,mon,3,999,0,1.1,93.994,-36.4,4.857,5191.0
54,blue-collar,married,unknown,unknown,yes,no,39144,cellular,aug,fri,1,999,0,1.4,93.444,-36.1,4.964,5228.1
26,entrepreneur,married,professional.course,no,no,no,8176,telephone,may,fri,10,999,2,-1.8,92.893,-46.2,1.25,5099.1
30,entrepreneur,married,university.degree,unknown,yes,no,33507,telephone,jun,thu,3,999,0,1.4,94.465,-41.8,4.958,5228.1
52,blue-collar,married,unknown,no,no,no,2839,cellular,jul,thu,1,999,0,1.4,93.918,-42.7,4.968,5228.1
29,technician,single,high.school,no,no,yes,9828,cellular,nov,tue,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
50,services,married,professional.course,unknown,yes,no,14300,telephone,may,fri,2,999,0,1.1,93.994,-36.4,4.855,5191.0
32,services,divorced,high.school,no,yes,no,21852,telephone,may,wed,2,999,0,1.1,93.994,-36.4,4.856,5191.0
31,services,married,high.school,no,yes,no,37317,cellular,jun,wed,2,999,0,-2.9,92.963,-40.8,1.26,5076.2
29,admin.,married,university.degree,unknown,yes,no,4214,telephone,jul,thu,1,999,0,1.4,93.918,-42.7,4.963,5228.1
38,self-employed,married,high.school,unknown,yes,no,6362,cellular,nov,tue,3,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
25,entrepreneur,single,basic.9y,no,yes,no,4098,cellular,jul,fri,1,999,0,1.4,93.918,-42.7,4.957,5228.1
42,technician,married,high.school,no,no,no,38660,telephone,may,mon,1,999,0,1.1,93.994,-36.4,4.857,5191.0
39,services,married,unknown,unknown,no,no,36662,cellular,jul,wed,2,999,0,1.4,93.918,-42.7,4.963,5228.1
40,blue-collar,married,basic.6y,no,yes,no,14787,telephone,may,wed,1,999,0,1.1,93.994,-36.4,4.859,5191.0
49,admin.,married,university.degree,no,yes,no,21731,telephone,aug,fri,1,999,0,-1.7,94.027,-38.3,0.89,4991.6
45,blue-collar,divorced,professional.course,unknown,yes,no,21996,cellular,jul,wed,1,999,0,1.4,93.918,-42.7,4.962,5228.1
49,technician,married,professional.course,no,no,no,11198,telephone,jun,thu,1,999,0,1.4,94.465,-41.8,4.961,5228.1
31,technician,married,unknown,no,no,no,19281,cellular,nov,fri,1,999,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5
35,admin.,married,high.school,no,no,no,26315,cellular,jul,wed,1,999,0,1.4,93.918,-42.7,4.963,5228.1
37,entrepreneur,married,university.degree,no,yes,no,17336,cellular,nov,mon,1,999,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5
51,admin.,married,high.school,no,yes,no,35194,cellular,nov,tue,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
32,technician,married,professional.course,no,no,no,16828,telephone,jun,wed,1,999,0,1.4,94.465,-41.8,4.864,5228.1
43,entrepreneur,married,professional.course,no,no,no,20394,cellular,nov,tue,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
45,blue-collar,married,basic.6y,no,yes,no,10565,cellular,apr,mon,2,999,0,-1.8,93.075,-47.1,1.405,5099.1
35,unknown,single,basic.4y,unknown,no,no,23450,telephone,may,fri,4,999,0,1.1,93.994,-36.4,4.855,5191.0
43,blue-collar,married,basic.6y,no,yes,no,10200,telephone,jun,wed,1,999,0,1.4,94.465,-41.8,4.962,5228.1
48,blue-collar,married,basic.4y,no,yes,no,20262,telephone,jun,mon,1,999,0,1.4,94.465,-41.8,4.865,5228.1
43,admin.,married,high.school,no,yes,no,6463,cellular,may,tue,3,999,1,-1.8,92.893,-46.2,1.291,5099.1
27,technician,married,basic.9y,no,yes,yes,18132,cellular,jul,fri,2,999,0,1.4,93.918,-42.7,4.963,5228.1
31,admin.,married,university.degree,no,yes,no,22341,telephone,oct,mon,1,999,0,-0.1,93.798,-40.4,4.912,5195.8
31,technician,single,professional.course,no,yes,no,4180,telephone,apr,mon,12,999,0,-1.8,93.075,-47.1,1.405,5099.1
52,services,married,basic.4y,no,yes,no,2369,cellular,jul,fri,3,999,0,1.4,93.918,-42.7,4.963,5228.1
35,admin.,married,high.school,no,yes,yes,31670,telephone,jun,mon,1,999,0,1.4,94.465,-41.8,4.961,5228.1
24,student,single,high.school,no,yes,no,11130,cellular,jun,thu,1,999,0,-1.7,94.055,-39.8,0.7290000000000001,4991.6
26,admin.,married,high.school,no,no,no,36252,cellular,jul,thu,2,999,0,1.4,93.918,-42.7,4.962,5228.1
44,services,married,high.school,no,no,no,23356,cellular,nov,wed,3,999,1,-0.1,93.2,-42.0,4.12,5195.8
37,self-employed,single,basic.4y,no,no,yes,36409,cellular,may,mon,2,999,0,-1.8,92.893,-46.2,1.244,5099.1
23,student,single,high.school,no,yes,no,11949,cellular,aug,thu,3,15,3,-2.9,92.201,-31.4,0.873,5076.2
36,blue-collar,married,high.school,no,no,yes,12146,telephone,jun,fri,3,999,0,1.4,94.465,-41.8,4.967,5228.1
46,housemaid,married,basic.4y,no,yes,no,15351,telephone,may,thu,1,999,0,1.1,93.994,-36.4,4.86,5191.0
28,admin.,married,university.degree,no,yes,no,21177,telephone,may,fri,3,999,0,1.1,93.994,-36.4,4.857,5191.0
31,admin.,married,university.degree,no,yes,no,16274,cellular,aug,thu,5,999,0,1.4,93.444,-36.1,4.962,5228.1
37,blue-collar,married,basic.9y,unknown,no,no,25374,telephone,may,fri,3,999,0,1.1,93.994,-36.4,4.864,5191.0
30,services,married,professional.course,unknown,no,no,4466,telephone,may,mon,3,999,0,1.1,93.994,-36.4,4.857,5191.0
48,blue-collar,married,basic.9y,no,yes,yes,30918,telephone,may,thu,1,999,0,1.1,93.994,-36.4,4.855,5191.0
56,blue-collar,married,unknown,no,yes,no,40484,telephone,oct,tue,1,999,0,-0.1,93.798,-40.4,4.968,5195.8
39,technician,single,professional.course,no,yes,no,15384,telephone,jun,fri,2,999,0,1.4,94.465,-41.8,4.959,5228.1
33,admin.,married,university.degree,no,no,no,22145,cellular,nov,thu,2,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
30,blue-collar,married,basic.6y,no,yes,no,39664,telephone,jun,wed,1,999,0,1.4,94.465,-41.8,4.959,5228.1
38,blue-collar,married,unknown,no,yes,no,29678,telephone,may,fri,2,999,0,1.1,93.994,-36.4,4.864,5191.0
56,blue-collar,married,basic.4y,unknown,no,no,6843,telephone,jul,wed,1,999,0,1.4,93.918,-42.7,4.962,5228.1
40,management,married,high.school,no,no,no,40699,telephone,may,thu,3,999,0,1.1,93.994,-36.4,4.855,5191.0
28,student,single,high.school,no,unknown,unknown,34743,cellular,may,thu,2,999,0,-1.8,92.893,-46.2,1.266,5099.1
30,services,single,high.school,no,no,no,12841,cellular,nov,thu,2,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
34,services,married,high.school,no,yes,no,9642,telephone,may,mon,2,999,0,1.1,93.994,-36.4,4.857,5191.0
24,student,single,high.school,no,yes,no,9087,cellular,aug,tue,1,999,0,-2.9,92.201,-31.4,0.884,5076.2
51,blue-collar,married,basic.6y,no,yes,no,11022,telephone,may,tue,2,999,0,-1.8,92.893,-46.2,1.291,5099.1
53,admin.,married,university.degree,no,yes,no,10513,cellular,may,mon,3,999,1,-1.8,92.893,-46.2,1.2990000000000002,5099.1
33,technician,single,professional.course,no,yes,no,10279,cellular,aug,wed,1,999,0,1.4,93.444,-36.1,4.967,5228.1
26,technician,divorced,university.degree,no,yes,no,12017,cellular,jun,tue,1,3,1,-2.9,92.963,-40.8,1.262,5076.2
30,management,married,university.degree,no,yes,no,20469,telephone,may,fri,18,999,0,1.1,93.994,-36.4,4.857,5191.0
40,management,married,university.degree,no,no,no,20148,cellular,aug,mon,1,999,1,-2.9,92.201,-31.4,0.884,5076.2
32,student,single,university.degree,no,yes,no,26688,cellular,jun,mon,2,999,1,-2.9,92.963,-40.8,1.281,5076.2
47,blue-collar,married,basic.6y,no,no,no,28422,telephone,may,mon,2,999,0,1.1,93.994,-36.4,4.857,5191.0
88,retired,married,basic.4y,no,no,no,21114,cellular,sep,mon,2,999,0,-1.1,94.199,-37.5,0.882,4963.6
54,technician,married,university.degree,no,unknown,unknown,19386,cellular,nov,mon,1,999,0,-0.1,93.2,-42.0,4.191,5195.8
50,admin.,married,university.degree,no,no,no,26029,cellular,aug,tue,2,999,1,-2.9,92.201,-31.4,0.8590000000000001,5076.2
50,management,married,university.degree,no,yes,no,14295,cellular,nov,tue,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
75,housemaid,divorced,basic.4y,no,no,no,32867,telephone,nov,mon,8,3,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5
58,blue-collar,married,high.school,no,yes,no,22723,telephone,aug,fri,1,999,0,-1.7,94.027,-38.3,0.888,4991.6
40,services,divorced,high.school,no,no,no,11482,telephone,jun,thu,2,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1
37,admin.,married,university.degree,no,yes,no,11189,cellular,jul,wed,22,999,0,1.4,93.918,-42.7,4.963,5228.1
45,entrepreneur,married,university.degree,no,no,no,40617,telephone,may,tue,1,999,0,1.1,93.994,-36.4,4.857,5191.0
23,student,single,high.school,no,no,no,10479,telephone,nov,mon,2,999,0,-3.4,92.649,-30.1,0.722,5017.5
33,technician,married,university.degree,no,no,yes,19310,cellular,may,thu,3,999,1,-1.8,92.893,-46.2,1.266,5099.1
30,admin.,married,high.school,no,yes,no,15852,telephone,jun,tue,10,999,0,1.4,94.465,-41.8,4.864,5228.1
44,blue-collar,divorced,professional.course,no,no,no,21395,cellular,jul,thu,31,999,0,1.4,93.918,-42.7,4.968,5228.1
28,housemaid,married,high.school,no,no,no,6453,cellular,jul,fri,2,999,0,1.4,93.918,-42.7,4.963,5228.1
49,retired,married,basic.9y,no,no,no,21849,telephone,jun,fri,4,999,0,1.4,94.465,-41.8,4.967,5228.1
33,admin.,married,high.school,no,no,no,37734,cellular,apr,thu,2,999,1,-1.8,93.075,-47.1,1.365,5099.1
51,technician,married,high.school,no,no,no,22183,cellular,jul,mon,1,6,3,-1.7,94.215,-40.3,0.889,4991.6
48,technician,married,basic.4y,unknown,yes,yes,13001,telephone,may,mon,2,999,0,1.1,93.994,-36.4,4.857,5191.0
45,blue-collar,married,basic.4y,unknown,yes,no,14811,cellular,jul,tue,3,999,0,1.4,93.918,-42.7,4.961,5228.1
33,blue-collar,married,basic.4y,no,no,yes,4908,cellular,may,wed,2,999,1,-1.8,92.893,-46.2,1.281,5099.1
45,services,married,professional.course,no,no,no,75,telephone,aug,thu,18,999,0,1.4,93.444,-36.1,4.962,5228.1
49,services,single,high.school,no,no,yes,4152,cellular,may,wed,2,999,1,-1.8,92.893,-46.2,1.334,5099.1
50,blue-collar,married,unknown,unknown,yes,no,19014,cellular,jul,thu,1,999,0,1.4,93.918,-42.7,4.958,5228.1
35,blue-collar,single,high.school,no,yes,no,11001,cellular,may,wed,2,999,0,-1.8,92.893,-46.2,1.281,5099.1
26,student,single,basic.9y,no,yes,yes,14727,cellular,mar,mon,4,999,1,-1.8,92.843,-50.0,1.811,5099.1
45,admin.,married,university.degree,no,yes,no,3087,cellular,may,fri,1,999,1,-1.8,92.893,-46.2,1.25,5099.1
37,entrepreneur,married,university.degree,no,yes,no,4202,telephone,jun,fri,2,999,0,1.4,94.465,-41.8,4.967,5228.1
30,admin.,married,university.degree,no,no,no,4076,cellular,aug,wed,2,999,0,1.4,93.444,-36.1,4.965,5228.1
49,admin.,married,university.degree,no,no,no,17528,cellular,aug,wed,3,999,0,1.4,93.444,-36.1,4.964,5228.1
40,technician,divorced,university.degree,no,no,no,28279,cellular,aug,tue,3,999,0,1.4,93.444,-36.1,4.963,5228.1
41,services,single,professional.course,no,yes,no,18628,cellular,nov,tue,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
40,services,married,university.degree,no,yes,no,1109,cellular,jul,fri,2,999,0,1.4,93.918,-42.7,4.963,5228.1
57,admin.,married,university.degree,unknown,no,no,31927,cellular,jul,wed,2,999,0,1.4,93.918,-42.7,4.963,5228.1
48,admin.,married,university.degree,no,yes,no,25489,cellular,nov,mon,1,6,3,-1.1,94.767,-50.8,1.05,4963.6
33,admin.,single,university.degree,no,yes,yes,4556,cellular,aug,thu,1,999,0,1.4,93.444,-36.1,4.962,5228.1
43,blue-collar,married,basic.4y,unknown,yes,no,29802,cellular,jul,fri,6,999,0,1.4,93.918,-42.7,4.957,5228.1
47,technician,married,university.degree,no,yes,no,28448,cellular,aug,thu,8,999,0,1.4,93.444,-36.1,4.962,5228.1
45,services,single,unknown,no,yes,no,36737,cellular,apr,fri,4,999,0,-1.8,93.075,-47.1,1.405,5099.1
21,student,single,basic.9y,no,no,no,12088,cellular,nov,mon,2,999,0,-3.4,92.649,-30.1,0.722,5017.5
66,retired,married,professional.course,no,no,yes,11855,cellular,mar,tue,1,21,2,-1.8,93.369,-34.8,0.655,5008.7
30,technician,divorced,university.degree,no,yes,no,9683,cellular,aug,fri,3,999,0,1.4,93.444,-36.1,4.964,5228.1
37,blue-collar,married,basic.6y,no,no,no,8742,cellular,may,tue,7,999,0,-1.8,92.893,-46.2,1.344,5099.1
36,admin.,single,high.school,no,yes,no,33184,cellular,oct,mon,1,6,1,-3.4,92.431,-26.9,0.7390000000000001,5017.5
27,admin.,divorced,high.school,no,yes,no,24658,cellular,may,mon,4,999,0,-1.8,92.893,-46.2,1.244,5099.1
38,admin.,divorced,university.degree,no,yes,no,11100,cellular,nov,thu,3,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
33,admin.,single,high.school,no,no,no,3145,cellular,may,thu,1,12,2,-1.8,92.893,-46.2,1.266,5099.1
58,technician,married,university.degree,unknown,yes,no,6473,cellular,jul,thu,1,999,0,-2.9,92.469,-33.6,1.072,5076.2
39,admin.,single,unknown,no,no,no,21078,cellular,jul,thu,10,999,0,1.4,93.918,-42.7,4.968,5228.1
37,admin.,single,university.degree,no,no,yes,4475,cellular,aug,mon,2,999,0,1.4,93.444,-36.1,4.965,5228.1
26,technician,single,basic.9y,no,no,no,30818,cellular,may,fri,1,999,1,-1.8,92.893,-46.2,1.25,5099.1
34,blue-collar,single,unknown,no,yes,no,36482,cellular,mar,fri,1,999,1,-1.8,93.369,-34.8,0.636,5008.7
38,services,married,high.school,no,yes,no,37744,telephone,may,thu,1,999,0,1.1,93.994,-36.4,4.86,5191.0
46,blue-collar,married,basic.4y,unknown,yes,yes,13955,cellular,nov,thu,2,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
34,management,single,university.degree,no,no,yes,34290,cellular,may,wed,1,999,0,-1.8,92.893,-46.2,1.281,5099.1
67,retired,married,professional.course,no,yes,yes,10742,cellular,aug,mon,1,999,0,-2.9,92.201,-31.4,0.884,5076.2
53,blue-collar,married,basic.9y,no,yes,no,3290,cellular,aug,mon,2,999,0,1.4,93.444,-36.1,4.963,5228.1
27,admin.,single,high.school,no,yes,no,14472,cellular,jul,mon,1,999,0,1.4,93.918,-42.7,4.96,5228.1
30,admin.,single,university.degree,no,no,no,16749,cellular,jul,mon,3,999,0,1.4,93.918,-42.7,4.962,5228.1
43,admin.,single,high.school,no,yes,no,33810,cellular,jul,fri,1,999,0,1.4,93.918,-42.7,4.962,5228.1
56,management,married,university.degree,no,no,no,2488,telephone,aug,tue,1,999,0,-2.9,92.201,-31.4,0.8590000000000001,5076.2
57,admin.,married,high.school,no,no,no,20329,cellular,aug,mon,2,999,0,1.4,93.444,-36.1,4.97,5228.1
36,admin.,married,professional.course,no,yes,no,23306,cellular,aug,mon,7,999,0,1.4,93.444,-36.1,4.965,5228.1
