age,job,marital,education,default,housing,loan,id,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed
38,admin.,divorced,high.school,no,no,no,28296,cellular,apr,tue,172,2,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1
47,services,married,high.school,no,unknown,unknown,33006,cellular,nov,tue,125,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
45,entrepreneur,married,university.degree,no,yes,no,8544,telephone,may,tue,1721,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
70,admin.,divorced,university.degree,no,no,no,9238,cellular,mar,mon,83,4,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.56,5099.1
46,management,married,university.degree,no,no,no,22319,cellular,apr,thu,249,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1
27,services,single,university.degree,no,no,no,18837,cellular,mar,fri,212,1,999,0,nonexistent,-1.8,93.369,-34.8,0.649,5008.7
46,blue-collar,married,high.school,no,no,yes,36857,cellular,may,tue,173,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1
41,blue-collar,married,unknown,no,no,yes,16178,cellular,jul,tue,161,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
30,management,single,university.degree,no,yes,no,9391,telephone,jun,wed,66,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
29,management,single,university.degree,no,no,no,40996,cellular,nov,tue,232,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8
49,blue-collar,married,basic.4y,unknown,no,no,29033,telephone,jul,tue,122,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.955,5228.1
26,management,single,university.degree,no,yes,no,18649,cellular,nov,mon,112,5,999,0,nonexistent,-1.1,94.76700000000001,-50.8,1.0390000000000001,4963.6
41,blue-collar,married,basic.9y,unknown,no,no,36505,telephone,jun,tue,110,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
30,admin.,married,university.degree,no,yes,yes,23171,telephone,jun,fri,42,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
48,blue-collar,married,basic.9y,unknown,no,no,13534,cellular,aug,thu,106,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
30,student,single,high.school,no,yes,no,31747,telephone,apr,thu,136,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
44,admin.,married,university.degree,unknown,no,yes,25787,cellular,aug,wed,227,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
52,management,married,university.degree,no,yes,no,29913,telephone,may,fri,412,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
58,blue-collar,married,basic.9y,unknown,no,no,20876,cellular,aug,wed,740,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
26,student,single,university.degree,unknown,no,no,17225,cellular,jun,wed,78,2,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2
35,technician,single,professional.course,no,yes,no,9511,cellular,jul,tue,360,1,11,2,success,-1.7,94.215,-40.3,0.835,4991.6
49,management,married,university.degree,no,yes,no,19463,cellular,jun,mon,339,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2
26,self-employed,single,university.degree,no,yes,no,16959,cellular,jun,wed,181,2,999,0,nonexistent,-2.9,92.963,-40.8,1.244,5076.2
32,management,single,university.degree,no,yes,no,16596,cellular,may,tue,1710,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1
36,blue-collar,married,basic.4y,no,no,yes,37107,cellular,nov,wed,217,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
60,housemaid,married,high.school,no,unknown,unknown,12958,telephone,may,wed,392,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
24,student,single,high.school,no,unknown,unknown,17275,telephone,may,fri,86,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
38,admin.,married,high.school,no,yes,no,9129,telephone,jun,fri,447,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
33,services,married,high.school,no,yes,no,22937,telephone,may,fri,389,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
34,services,single,basic.9y,no,yes,no,19122,cellular,nov,fri,143,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
31,blue-collar,married,basic.9y,no,yes,no,2151,cellular,may,thu,222,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1
48,self-employed,divorced,university.degree,no,no,no,29137,cellular,may,wed,661,3,999,0,nonexistent,-1.8,93.876,-40.0,0.69,5008.7
50,services,married,high.school,no,yes,no,15319,telephone,may,tue,347,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
47,admin.,married,basic.6y,no,unknown,unknown,10862,cellular,jul,tue,317,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
35,admin.,single,university.degree,no,yes,no,13694,cellular,aug,thu,116,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2
34,admin.,single,high.school,no,no,no,3040,cellular,nov,wed,347,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
25,blue-collar,single,high.school,unknown,no,yes,382,cellular,may,thu,338,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1
37,technician,divorced,professional.course,no,no,yes,23673,cellular,jul,mon,100,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
28,admin.,single,university.degree,no,yes,yes,30925,cellular,apr,thu,76,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
40,technician,single,university.degree,no,yes,no,38710,telephone,aug,wed,554,5,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
32,management,single,university.degree,no,yes,no,2502,cellular,mar,tue,106,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.6869999999999998,5099.1
30,admin.,married,university.degree,no,yes,yes,34659,cellular,sep,wed,475,5,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7809999999999999,5017.5
50,blue-collar,married,basic.9y,no,yes,no,1617,cellular,jul,wed,153,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
40,admin.,single,high.school,no,no,no,34691,telephone,jun,fri,97,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
45,admin.,divorced,university.degree,no,no,no,27752,telephone,may,wed,681,3,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
44,management,married,high.school,unknown,no,no,19806,telephone,jul,mon,137,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
47,blue-collar,divorced,basic.9y,no,yes,no,4373,cellular,jul,thu,504,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1
47,entrepreneur,married,university.degree,unknown,yes,no,13867,telephone,may,fri,96,8,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
46,technician,single,university.degree,no,yes,no,11766,telephone,may,fri,417,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
39,technician,single,professional.course,no,no,yes,11935,cellular,jul,mon,452,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
40,services,married,high.school,unknown,yes,no,9756,cellular,may,mon,182,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
47,technician,married,professional.course,no,yes,no,30444,cellular,aug,thu,117,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
30,technician,married,professional.course,no,yes,yes,26301,cellular,oct,thu,1707,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5
31,blue-collar,married,basic.9y,no,yes,yes,36370,telephone,may,mon,629,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
42,admin.,single,university.degree,no,no,no,36984,cellular,aug,tue,105,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
47,management,married,university.degree,no,yes,no,115,telephone,may,wed,267,2,3,3,success,-1.8,93.876,-40.0,0.682,5008.7
31,self-employed,single,university.degree,no,no,no,23870,cellular,aug,mon,209,1,999,2,failure,-1.7,94.027,-38.3,0.898,4991.6
43,technician,married,university.degree,no,yes,no,38533,cellular,aug,thu,74,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
42,admin.,single,university.degree,no,yes,no,20675,telephone,may,tue,72,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
35,technician,single,university.degree,no,no,no,12156,telephone,may,thu,52,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
42,admin.,single,high.school,no,no,no,6201,cellular,sep,wed,638,1,14,1,success,-1.1,94.199,-37.5,0.88,4963.6
42,technician,married,high.school,no,yes,no,40990,cellular,aug,tue,188,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
36,entrepreneur,married,basic.9y,no,yes,no,2983,cellular,apr,fri,273,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
23,services,married,basic.9y,no,no,no,15914,telephone,may,fri,1144,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
67,retired,married,basic.6y,no,no,no,28052,cellular,aug,tue,460,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2
42,admin.,single,basic.9y,no,no,no,11236,telephone,may,fri,145,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
37,admin.,married,high.school,no,yes,no,29491,cellular,apr,thu,574,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
42,admin.,married,university.degree,no,no,no,13898,telephone,jun,mon,130,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
51,management,married,university.degree,no,yes,no,3430,cellular,may,mon,131,2,999,4,failure,-1.8,93.876,-40.0,0.6970000000000001,5008.7
31,blue-collar,married,basic.9y,unknown,yes,no,13814,cellular,apr,tue,208,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1
32,admin.,married,university.degree,no,yes,no,18469,cellular,nov,wed,392,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
29,blue-collar,married,basic.9y,unknown,no,no,38459,cellular,apr,mon,54,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
43,admin.,married,high.school,no,yes,no,12129,telephone,jun,fri,44,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
47,blue-collar,married,unknown,unknown,yes,no,18751,telephone,jun,mon,98,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
35,services,single,basic.9y,no,yes,no,17597,cellular,jul,thu,136,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
54,retired,married,professional.course,unknown,no,no,6010,cellular,aug,tue,76,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.838,5076.2
25,admin.,single,professional.course,no,yes,no,19219,cellular,apr,wed,67,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1
28,blue-collar,married,basic.4y,no,no,no,8293,cellular,jul,thu,196,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
36,management,married,university.degree,no,no,yes,12441,telephone,jun,fri,49,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
36,entrepreneur,single,university.degree,no,no,no,10685,cellular,nov,wed,1120,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
31,services,married,high.school,unknown,yes,no,20300,cellular,jul,tue,178,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
56,admin.,married,university.degree,no,yes,yes,31968,cellular,jul,fri,383,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
53,blue-collar,divorced,basic.4y,unknown,yes,no,21045,telephone,may,fri,385,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
54,admin.,married,university.degree,no,no,no,3392,telephone,may,fri,847,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
42,entrepreneur,married,basic.6y,no,no,no,37074,telephone,may,mon,204,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
48,technician,married,professional.course,no,yes,no,40751,cellular,aug,fri,336,8,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
33,admin.,single,university.degree,no,yes,no,17491,cellular,apr,mon,143,2,999,1,failure,-1.8,93.749,-34.6,0.642,5008.7
53,blue-collar,divorced,basic.4y,unknown,no,no,33217,telephone,jun,fri,63,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
34,admin.,married,university.degree,unknown,yes,no,31702,cellular,aug,tue,82,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
50,entrepreneur,married,university.degree,no,no,no,16638,cellular,nov,mon,408,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8
34,entrepreneur,married,basic.4y,no,no,no,19976,telephone,may,wed,214,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
35,management,divorced,university.degree,no,unknown,unknown,40338,cellular,aug,mon,123,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
33,services,single,high.school,no,no,yes,29219,telephone,may,mon,109,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
45,management,married,university.degree,no,yes,yes,24221,cellular,nov,fri,22,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
27,technician,single,professional.course,no,no,no,10675,telephone,may,wed,99,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1
36,self-employed,married,university.degree,no,yes,no,38963,cellular,nov,tue,79,3,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
45,housemaid,married,basic.4y,unknown,yes,no,25444,cellular,aug,tue,195,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
55,admin.,married,high.school,no,yes,no,12306,cellular,jul,mon,92,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
45,blue-collar,married,basic.6y,unknown,yes,no,15076,telephone,jun,tue,117,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
40,admin.,divorced,university.degree,no,no,yes,39207,cellular,aug,wed,71,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
31,blue-collar,married,basic.9y,no,yes,no,33183,telephone,may,fri,22,7,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1
33,admin.,married,high.school,no,no,no,30830,telephone,jun,thu,11,1,999,0,nonexistent,-1.7,94.055,-39.8,0.742,4991.6
48,entrepreneur,married,university.degree,no,yes,no,36999,telephone,may,tue,222,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
53,management,married,university.degree,no,yes,no,14897,cellular,aug,mon,14,12,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
31,blue-collar,married,basic.9y,no,yes,yes,25138,cellular,jul,wed,520,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
30,blue-collar,single,basic.9y,unknown,unknown,unknown,29416,telephone,may,mon,386,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
38,admin.,married,university.degree,no,no,no,10257,telephone,jun,fri,460,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
39,services,married,high.school,no,yes,no,15404,cellular,jul,thu,68,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
34,admin.,single,university.degree,no,no,no,37250,cellular,aug,thu,260,6,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
48,management,married,university.degree,no,yes,no,21500,cellular,nov,mon,112,1,4,1,success,-0.1,93.2,-42.0,4.191,5195.8
29,admin.,married,university.degree,no,no,no,31917,cellular,aug,thu,108,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
28,admin.,single,university.degree,no,yes,no,23753,cellular,may,wed,69,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1
33,services,married,high.school,no,no,no,3416,cellular,jul,fri,1060,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
32,blue-collar,married,basic.4y,no,yes,no,30628,cellular,jul,thu,96,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
51,management,married,university.degree,no,yes,no,36562,cellular,nov,fri,289,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
35,admin.,single,basic.4y,unknown,yes,no,10188,telephone,may,wed,381,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
51,admin.,married,university.degree,no,no,no,32159,telephone,jul,mon,172,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
41,blue-collar,married,basic.9y,no,no,no,10661,cellular,may,tue,1240,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1
29,admin.,married,university.degree,no,yes,no,19990,cellular,jul,wed,39,9,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
45,admin.,married,basic.9y,no,yes,yes,23745,cellular,jul,mon,181,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
36,unemployed,single,university.degree,no,no,no,8640,cellular,aug,fri,260,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2
38,admin.,single,university.degree,no,no,yes,18630,telephone,jun,wed,578,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
39,entrepreneur,married,professional.course,no,unknown,unknown,39891,cellular,nov,thu,165,3,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
31,admin.,single,university.degree,no,no,no,7045,cellular,aug,thu,331,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2
35,technician,single,professional.course,no,no,no,23862,cellular,aug,thu,152,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
50,technician,married,professional.course,no,yes,no,19981,cellular,apr,mon,38,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
28,blue-collar,divorced,high.school,no,yes,no,31726,telephone,may,mon,7,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
33,housemaid,divorced,professional.course,no,no,no,4664,cellular,aug,thu,129,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
55,blue-collar,married,basic.4y,unknown,unknown,unknown,22563,telephone,jun,mon,54,3,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1
40,admin.,married,high.school,no,no,no,18005,telephone,jun,fri,374,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
49,admin.,married,high.school,no,no,no,28470,cellular,aug,fri,151,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
30,blue-collar,single,high.school,no,yes,no,39804,cellular,jun,wed,88,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
52,admin.,married,high.school,no,yes,no,1408,cellular,nov,wed,210,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
56,blue-collar,married,basic.9y,unknown,yes,no,29693,cellular,jul,fri,113,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
47,admin.,married,basic.9y,no,yes,yes,31248,cellular,apr,fri,795,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
28,admin.,married,university.degree,no,no,no,1399,cellular,jul,mon,187,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
52,services,married,high.school,no,no,no,38369,telephone,may,tue,145,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
25,services,married,high.school,no,unknown,unknown,25948,cellular,jul,tue,160,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
32,admin.,single,high.school,no,yes,no,40012,cellular,may,mon,148,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
27,blue-collar,single,basic.9y,no,no,no,10674,cellular,jul,thu,324,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1
47,blue-collar,married,basic.9y,no,no,no,10775,cellular,aug,fri,27,11,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
55,management,married,university.degree,unknown,yes,no,35881,telephone,may,tue,416,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
38,blue-collar,single,basic.9y,no,yes,no,23361,cellular,jul,tue,237,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
51,admin.,divorced,university.degree,unknown,no,no,12151,cellular,aug,fri,80,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
58,housemaid,married,university.degree,unknown,yes,no,8042,cellular,jul,mon,71,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
33,self-employed,married,university.degree,no,yes,no,39260,telephone,may,fri,215,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
29,blue-collar,single,basic.9y,no,no,no,18316,cellular,jul,fri,187,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
24,admin.,single,high.school,no,no,no,17592,telephone,jun,tue,768,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
39,blue-collar,married,basic.6y,no,no,no,33856,cellular,apr,fri,239,2,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1
31,blue-collar,married,basic.9y,no,yes,yes,627,telephone,may,wed,248,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
29,admin.,single,basic.9y,unknown,yes,no,10746,telephone,may,wed,83,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
22,unemployed,single,high.school,no,yes,no,23678,cellular,jul,thu,361,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
43,admin.,married,university.degree,no,no,no,28249,cellular,aug,mon,116,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
36,admin.,married,high.school,no,yes,yes,24216,telephone,nov,tue,52,3,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
38,admin.,married,basic.9y,no,no,yes,25946,telephone,jun,tue,404,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
45,blue-collar,married,basic.4y,unknown,yes,no,12540,telephone,jun,wed,107,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
26,admin.,married,high.school,no,no,no,31386,cellular,apr,mon,190,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1
50,admin.,married,university.degree,no,yes,no,14238,cellular,jul,thu,567,5,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2
29,blue-collar,married,unknown,no,yes,no,24481,cellular,jul,wed,167,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
41,entrepreneur,divorced,unknown,no,no,no,8887,cellular,may,fri,242,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1
34,services,divorced,high.school,no,yes,no,26468,telephone,sep,mon,11,1,999,1,failure,-1.1,94.199,-37.5,0.882,4963.6
86,retired,divorced,basic.4y,no,yes,no,27821,cellular,nov,wed,237,1,999,1,failure,-3.4,92.649,-30.1,0.716,5017.5
31,blue-collar,married,basic.6y,unknown,no,no,26210,cellular,may,thu,263,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1
47,technician,divorced,high.school,no,yes,no,34068,cellular,jul,thu,303,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
38,blue-collar,single,basic.9y,unknown,yes,no,35022,cellular,may,fri,56,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
29,blue-collar,single,high.school,no,yes,no,36254,telephone,jul,fri,52,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.959,5228.1
45,unemployed,married,basic.9y,no,yes,no,4577,cellular,nov,thu,454,5,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
47,blue-collar,divorced,basic.9y,no,no,yes,17001,telephone,may,fri,322,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
39,self-employed,married,university.degree,no,no,no,26542,cellular,nov,tue,115,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
30,admin.,married,university.degree,unknown,yes,no,16977,cellular,aug,mon,114,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
40,management,married,university.degree,no,yes,no,21138,cellular,nov,fri,106,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
38,admin.,single,high.school,no,yes,no,2442,cellular,sep,fri,113,1,999,1,failure,-3.4,92.37899999999999,-29.8,0.773,5017.5
64,unknown,married,unknown,no,no,no,6956,cellular,nov,mon,78,1,3,3,success,-1.1,94.76700000000001,-50.8,1.048,4963.6
34,unemployed,single,university.degree,no,no,no,2529,cellular,jun,tue,401,1,999,0,nonexistent,-1.7,94.055,-39.8,0.7609999999999999,4991.6
56,technician,married,professional.course,no,yes,no,40660,telephone,may,mon,483,5,999,0,nonexistent,-1.8,93.876,-40.0,0.682,5008.7
33,blue-collar,married,basic.4y,no,yes,no,9722,telephone,jul,tue,102,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.955,5228.1
54,admin.,married,university.degree,no,yes,yes,3623,cellular,aug,fri,204,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2
49,admin.,divorced,high.school,no,no,no,3010,telephone,jul,thu,27,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1
49,self-employed,married,professional.course,no,unknown,unknown,37694,telephone,may,thu,104,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
38,admin.,single,university.degree,no,yes,yes,19159,telephone,may,wed,126,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
25,admin.,single,high.school,no,no,no,9404,telephone,may,fri,128,8,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
50,self-employed,married,professional.course,no,yes,no,8873,cellular,jul,thu,77,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
48,admin.,married,university.degree,no,yes,yes,29650,cellular,aug,wed,288,1,0,3,success,-1.7,94.027,-38.3,0.9,4991.6
39,admin.,married,high.school,no,yes,no,4947,telephone,jul,wed,128,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
48,admin.,married,university.degree,no,no,no,11116,cellular,jul,fri,54,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
26,technician,single,university.degree,no,yes,no,31149,cellular,jul,thu,261,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1
56,management,divorced,university.degree,no,no,no,39050,cellular,nov,wed,90,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
31,services,single,high.school,no,yes,no,22269,cellular,nov,thu,1059,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
52,entrepreneur,married,basic.9y,no,yes,yes,7582,telephone,apr,mon,67,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
28,technician,single,professional.course,no,yes,yes,25274,telephone,may,wed,43,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1
53,self-employed,married,basic.4y,unknown,yes,no,35941,cellular,may,mon,145,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
51,blue-collar,married,basic.4y,no,no,no,39275,cellular,aug,tue,132,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
52,management,married,university.degree,unknown,no,no,17912,telephone,may,mon,268,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
30,student,single,unknown,no,yes,no,36565,cellular,mar,tue,136,1,9,1,success,-1.8,93.369,-34.8,0.637,5008.7
