contact,month,day_of_week,campaign,pdays,previous,poutcome,id
telephone,jul,wed,19,999,0,nonexistent,18190
telephone,sep,wed,5,999,0,nonexistent,32676
cellular,nov,tue,2,4,1,success,8790
cellular,aug,fri,3,999,0,nonexistent,21556
cellular,may,thu,2,999,0,nonexistent,34214
telephone,may,wed,1,999,0,nonexistent,35539
telephone,may,mon,2,999,0,nonexistent,8355
cellular,dec,mon,3,10,1,success,4452
cellular,aug,wed,5,999,0,nonexistent,32020
cellular,aug,thu,2,999,0,nonexistent,34926
telephone,may,tue,1,999,0,nonexistent,38531
cellular,jul,mon,8,999,0,nonexistent,16529
cellular,nov,tue,1,999,0,nonexistent,22301
cellular,may,mon,2,999,1,failure,23393
cellular,may,mon,1,999,0,nonexistent,13560
cellular,nov,fri,1,999,0,nonexistent,33177
cellular,nov,wed,2,999,0,nonexistent,38655
telephone,jun,tue,6,999,0,nonexistent,33802
telephone,jun,mon,1,999,0,nonexistent,32879
cellular,aug,tue,3,999,0,nonexistent,2773
cellular,jun,wed,1,10,1,success,17961
telephone,may,tue,2,999,0,nonexistent,5331
cellular,nov,thu,1,999,0,nonexistent,14020
cellular,may,mon,2,999,0,nonexistent,28360
cellular,aug,mon,2,999,0,nonexistent,23549
cellular,jul,wed,1,999,0,nonexistent,4850
telephone,jun,fri,3,999,0,nonexistent,22802
cellular,may,mon,2,999,0,nonexistent,11210
cellular,aug,thu,5,999,0,nonexistent,28078
telephone,jun,mon,3,999,0,nonexistent,19313
cellular,jul,wed,4,999,0,nonexistent,6740
cellular,may,thu,4,999,0,nonexistent,4267
cellular,jul,fri,2,999,0,nonexistent,26963
cellular,apr,fri,3,999,0,nonexistent,5176
telephone,jun,thu,1,999,0,nonexistent,8851
cellular,may,mon,2,999,0,nonexistent,20240
cellular,jul,mon,3,999,0,nonexistent,30437
cellular,oct,tue,1,999,1,failure,17335
telephone,may,wed,1,999,0,nonexistent,21677
cellular,jul,tue,1,6,1,success,14865
cellular,may,fri,3,999,0,nonexistent,41109
cellular,may,mon,2,999,0,nonexistent,11885
cellular,jul,mon,1,999,2,failure,39855
cellular,jul,wed,3,999,0,nonexistent,15216
telephone,may,tue,1,999,0,nonexistent,36872
cellular,may,thu,1,999,0,nonexistent,11453
cellular,aug,mon,2,999,0,nonexistent,19369
telephone,may,thu,1,999,0,nonexistent,23166
cellular,may,mon,2,6,2,success,18321
telephone,jun,wed,1,999,0,nonexistent,7636
cellular,aug,mon,2,999,0,nonexistent,20878
cellular,jul,mon,4,999,0,nonexistent,7211
telephone,may,thu,2,999,0,nonexistent,24612
cellular,aug,mon,2,999,0,nonexistent,40604
telephone,jun,fri,1,999,0,nonexistent,9289
cellular,nov,tue,1,3,1,success,33818
cellular,aug,fri,1,999,0,nonexistent,33496
cellular,nov,thu,2,999,0,nonexistent,30120
cellular,may,mon,1,999,0,nonexistent,36975
cellular,oct,tue,1,999,0,nonexistent,10282
cellular,may,wed,2,999,1,failure,17108
cellular,nov,tue,1,999,0,nonexistent,12602
cellular,jul,thu,4,999,0,nonexistent,9174
cellular,apr,thu,1,999,0,nonexistent,19980
telephone,may,mon,3,999,0,nonexistent,39954
cellular,may,tue,1,999,1,failure,10917
cellular,apr,mon,2,999,0,nonexistent,1421
telephone,may,tue,14,999,0,nonexistent,28733
cellular,may,tue,2,999,1,failure,9194
cellular,sep,fri,2,15,4,failure,15220
telephone,may,fri,1,999,0,nonexistent,35476
cellular,may,mon,7,999,0,nonexistent,36553
cellular,apr,fri,2,999,0,nonexistent,3477
cellular,jul,fri,2,999,0,nonexistent,14657
telephone,may,wed,1,999,0,nonexistent,2360
cellular,aug,tue,1,999,0,nonexistent,18390
cellular,aug,mon,2,999,0,nonexistent,15053
cellular,mar,mon,2,999,0,nonexistent,35243
cellular,apr,tue,1,999,0,nonexistent,6468
telephone,may,fri,1,999,0,nonexistent,17703
cellular,aug,fri,1,999,0,nonexistent,14219
telephone,may,fri,3,999,0,nonexistent,28703
cellular,may,mon,1,3,1,success,34718
telephone,jun,tue,4,999,0,nonexistent,17591
telephone,jun,tue,2,999,0,nonexistent,15867
cellular,jul,wed,1,999,0,nonexistent,17408
cellular,nov,wed,2,6,1,success,5439
telephone,jun,wed,2,999,0,nonexistent,16805
telephone,jul,thu,1,999,0,nonexistent,14841
cellular,dec,mon,3,999,1,failure,17859
cellular,nov,tue,1,999,0,nonexistent,22264
telephone,jun,thu,3,999,0,nonexistent,40175
cellular,may,fri,1,999,0,nonexistent,31511
cellular,aug,thu,1,999,0,nonexistent,25837
cellular,jul,mon,3,999,0,nonexistent,9133
cellular,may,thu,2,999,0,nonexistent,27268
cellular,may,thu,2,999,0,nonexistent,29013
cellular,jul,fri,3,999,0,nonexistent,38189
cellular,nov,wed,1,999,0,nonexistent,16842
cellular,nov,thu,1,999,0,nonexistent,25318
cellular,may,mon,3,3,1,success,12907
cellular,aug,wed,2,999,0,nonexistent,23997
cellular,may,thu,2,999,0,nonexistent,39004
cellular,aug,tue,1,999,0,nonexistent,20281
cellular,jul,wed,2,999,0,nonexistent,26142
telephone,jun,thu,1,999,0,nonexistent,25965
cellular,aug,tue,1,999,0,nonexistent,12510
cellular,nov,wed,1,999,0,nonexistent,20221
cellular,nov,wed,2,999,0,nonexistent,25333
telephone,jun,mon,2,999,0,nonexistent,15296
telephone,nov,mon,2,999,1,failure,23280
telephone,may,thu,1,999,0,nonexistent,21809
telephone,jun,wed,4,999,0,nonexistent,15139
telephone,jun,mon,1,999,0,nonexistent,31728
cellular,nov,thu,1,999,0,nonexistent,2535
cellular,aug,fri,5,999,0,nonexistent,33997
cellular,jul,tue,3,999,0,nonexistent,35698
telephone,sep,fri,2,6,2,success,30803
telephone,jun,wed,3,999,0,nonexistent,20542
cellular,nov,wed,1,999,0,nonexistent,4340
cellular,jul,wed,1,999,0,nonexistent,16569
telephone,may,wed,2,999,0,nonexistent,582
telephone,jun,thu,1,999,0,nonexistent,40087
cellular,may,mon,3,999,0,nonexistent,13138
telephone,jun,thu,4,999,0,nonexistent,20373
cellular,aug,mon,1,999,0,nonexistent,14987
cellular,oct,thu,1,999,0,nonexistent,4446
telephone,jun,fri,23,999,0,nonexistent,17618
cellular,jul,tue,6,999,0,nonexistent,32638
cellular,apr,mon,3,999,0,nonexistent,31287
cellular,nov,wed,3,999,0,nonexistent,6349
cellular,aug,tue,14,999,0,nonexistent,6319
cellular,aug,wed,3,999,0,nonexistent,29722
cellular,jul,fri,1,999,1,failure,1651
cellular,jul,wed,10,999,0,nonexistent,14625
telephone,may,thu,13,999,0,nonexistent,3803
cellular,jul,thu,4,999,0,nonexistent,19305
telephone,apr,wed,1,999,0,nonexistent,36245
telephone,may,tue,1,999,0,nonexistent,2514
cellular,aug,mon,1,999,0,nonexistent,3637
telephone,may,fri,1,999,0,nonexistent,17072
cellular,jul,mon,4,999,0,nonexistent,19
telephone,aug,thu,3,999,0,nonexistent,13411
cellular,nov,wed,2,999,1,failure,2303
telephone,may,thu,2,999,0,nonexistent,24926
telephone,jun,fri,1,999,0,nonexistent,36297
telephone,may,thu,1,999,0,nonexistent,15758
telephone,jun,mon,10,999,0,nonexistent,19178
cellular,aug,thu,3,999,0,nonexistent,16541
telephone,jun,fri,3,999,0,nonexistent,23339
cellular,jul,tue,1,999,0,nonexistent,20656
cellular,oct,fri,1,2,1,success,27235
telephone,may,tue,2,999,0,nonexistent,2335
telephone,may,tue,2,999,0,nonexistent,12061
telephone,jun,fri,3,999,0,nonexistent,17988
cellular,may,thu,2,3,1,success,23656
cellular,jul,fri,1,999,0,nonexistent,23915
telephone,may,tue,2,999,0,nonexistent,23654
cellular,jul,tue,2,999,0,nonexistent,37643
cellular,jul,thu,3,999,0,nonexistent,12363
telephone,may,fri,4,999,0,nonexistent,20487
telephone,may,tue,12,999,0,nonexistent,37066
telephone,jun,thu,1,999,0,nonexistent,28791
cellular,aug,wed,3,999,0,nonexistent,30107
telephone,jun,wed,23,999,0,nonexistent,34539
cellular,nov,wed,1,999,0,nonexistent,24747
cellular,aug,tue,1,999,0,nonexistent,10076
cellular,nov,thu,1,999,0,nonexistent,12400
cellular,apr,wed,1,999,0,nonexistent,19505
telephone,jul,tue,4,999,0,nonexistent,8123
cellular,aug,mon,1,999,0,nonexistent,29960
cellular,jul,fri,2,999,0,nonexistent,33949
telephone,jun,wed,5,999,0,nonexistent,11797
telephone,jun,tue,1,999,0,nonexistent,30518
telephone,may,fri,2,999,0,nonexistent,5382
cellular,jul,mon,2,999,0,nonexistent,36702
cellular,nov,thu,1,999,0,nonexistent,13191
cellular,may,tue,2,999,1,failure,30320
cellular,aug,thu,2,999,0,nonexistent,34650
cellular,aug,thu,10,999,0,nonexistent,33565
telephone,jun,fri,2,999,0,nonexistent,38651
cellular,jul,tue,8,999,0,nonexistent,23536
cellular,aug,wed,4,999,0,nonexistent,5828
cellular,apr,mon,4,999,0,nonexistent,6232
cellular,jul,mon,2,999,0,nonexistent,38139
telephone,jun,fri,4,999,0,nonexistent,19021
telephone,jun,thu,5,999,0,nonexistent,1706
telephone,may,wed,1,999,0,nonexistent,32927
cellular,jun,tue,3,999,0,nonexistent,17038
telephone,jul,thu,1,999,0,nonexistent,165
telephone,may,fri,6,999,0,nonexistent,32965
cellular,apr,thu,1,999,0,nonexistent,10033
cellular,apr,tue,1,999,0,nonexistent,22594
cellular,apr,wed,1,999,0,nonexistent,28799
cellular,aug,tue,1,999,0,nonexistent,20732
cellular,jul,wed,2,999,0,nonexistent,8922
cellular,aug,fri,1,999,0,nonexistent,20526
cellular,mar,thu,9,999,0,nonexistent,31668
telephone,jun,fri,4,999,0,nonexistent,7208
telephone,nov,fri,1,999,0,nonexistent,23406
telephone,apr,mon,4,999,2,failure,25179
cellular,jun,mon,1,999,1,failure,24262
telephone,jun,fri,18,999,0,nonexistent,24948
cellular,jun,fri,5,999,0,nonexistent,1748
cellular,may,thu,1,999,1,failure,8359
cellular,may,fri,4,999,1,failure,29951
telephone,may,thu,1,999,0,nonexistent,39933
cellular,may,fri,1,999,0,nonexistent,33117
cellular,apr,fri,2,999,0,nonexistent,36275
cellular,jul,fri,2,999,0,nonexistent,36164
cellular,may,tue,2,3,1,success,25014
telephone,may,mon,5,999,0,nonexistent,27618
cellular,nov,fri,1,999,0,nonexistent,32424
telephone,jun,wed,2,999,0,nonexistent,17211
cellular,may,thu,1,999,1,failure,7019
cellular,may,wed,1,999,0,nonexistent,32461
telephone,may,mon,3,999,0,nonexistent,14536
cellular,apr,fri,2,999,0,nonexistent,37618
cellular,jul,tue,4,999,0,nonexistent,40535
cellular,jul,thu,1,999,0,nonexistent,16113
telephone,jun,fri,1,999,0,nonexistent,18763
cellular,aug,tue,7,999,0,nonexistent,20116
telephone,may,fri,3,999,0,nonexistent,16723
cellular,mar,mon,2,999,0,nonexistent,8680
telephone,may,wed,1,999,0,nonexistent,37053
telephone,nov,wed,1,999,0,nonexistent,4122
telephone,jun,fri,1,999,0,nonexistent,5603
cellular,nov,tue,2,999,0,nonexistent,17033
telephone,may,mon,2,999,0,nonexistent,31416
cellular,may,thu,1,999,0,nonexistent,9432
cellular,aug,thu,1,999,0,nonexistent,36256
cellular,aug,mon,12,999,0,nonexistent,27148
telephone,jun,thu,2,999,0,nonexistent,2710
cellular,may,wed,2,999,0,nonexistent,13920
cellular,nov,thu,3,999,0,nonexistent,23990
cellular,may,mon,2,999,0,nonexistent,40552
cellular,apr,mon,3,999,2,failure,34646
cellular,aug,wed,3,999,0,nonexistent,38325
cellular,may,fri,1,999,0,nonexistent,230
telephone,jun,fri,27,999,0,nonexistent,5879
telephone,jul,tue,4,999,0,nonexistent,21507
cellular,may,fri,4,999,0,nonexistent,7184
telephone,may,wed,2,999,0,nonexistent,25446
telephone,may,tue,3,999,0,nonexistent,36858
telephone,may,mon,3,999,0,nonexistent,38903
cellular,jul,wed,2,999,0,nonexistent,29471
cellular,nov,thu,1,999,0,nonexistent,2630
cellular,jul,mon,3,999,0,nonexistent,2510
telephone,apr,wed,8,999,0,nonexistent,14886
cellular,may,tue,2,999,1,failure,15222
cellular,may,thu,2,999,0,nonexistent,646
telephone,may,mon,2,999,0,nonexistent,11861
cellular,apr,mon,5,999,0,nonexistent,33002
cellular,jul,mon,12,999,0,nonexistent,37357
telephone,jun,wed,10,999,0,nonexistent,14294
cellular,may,mon,5,999,0,nonexistent,28951
telephone,jun,tue,1,999,0,nonexistent,38210
telephone,may,fri,2,999,0,nonexistent,40683
cellular,jul,tue,1,999,0,nonexistent,14390
telephone,may,wed,1,999,0,nonexistent,31250
cellular,jul,mon,1,999,0,nonexistent,16051
telephone,may,mon,2,999,0,nonexistent,40445
telephone,may,thu,2,999,0,nonexistent,32884
cellular,jul,tue,2,999,0,nonexistent,25275
telephone,may,thu,1,999,0,nonexistent,25575
cellular,nov,tue,1,999,0,nonexistent,1759
cellular,may,thu,1,999,0,nonexistent,22464
telephone,may,wed,3,999,0,nonexistent,29794
telephone,jul,tue,1,999,0,nonexistent,9417
telephone,jun,fri,9,999,0,nonexistent,20274
telephone,may,tue,1,999,0,nonexistent,41015
cellular,mar,tue,2,999,0,nonexistent,1969
cellular,aug,tue,1,999,0,nonexistent,8119
telephone,jun,mon,2,999,0,nonexistent,4914
telephone,may,tue,1,999,0,nonexistent,1749
telephone,jun,thu,1,999,0,nonexistent,13650
cellular,aug,wed,1,3,4,success,29884
cellular,nov,fri,4,999,0,nonexistent,1761
cellular,jul,fri,2,999,0,nonexistent,6814
telephone,jun,mon,5,999,0,nonexistent,5780
telephone,jun,thu,2,999,0,nonexistent,35484
telephone,may,wed,1,999,0,nonexistent,34409
cellular,nov,wed,1,999,0,nonexistent,22245
telephone,may,tue,1,999,0,nonexistent,26140
cellular,aug,fri,2,999,0,nonexistent,24046
telephone,may,fri,2,999,0,nonexistent,32545
telephone,mar,mon,4,999,0,nonexistent,39349
cellular,aug,mon,1,999,0,nonexistent,24368
cellular,may,thu,1,999,0,nonexistent,24335
telephone,may,fri,3,999,0,nonexistent,26095
telephone,jun,mon,2,999,0,nonexistent,24822
cellular,aug,mon,3,999,0,nonexistent,10793
cellular,may,thu,2,999,0,nonexistent,25657
cellular,aug,mon,2,999,0,nonexistent,12518
telephone,jun,fri,4,999,0,nonexistent,6650
telephone,nov,wed,2,999,1,failure,38323
cellular,aug,mon,1,999,0,nonexistent,12862
cellular,apr,thu,2,999,1,failure,31003
cellular,jul,thu,1,999,0,nonexistent,1974
cellular,jul,fri,1,999,0,nonexistent,28246
telephone,jul,fri,2,999,0,nonexistent,15346
telephone,jul,wed,2,999,0,nonexistent,7785
cellular,nov,thu,1,999,1,failure,31047
cellular,may,fri,1,999,1,failure,18981
cellular,nov,thu,1,999,1,failure,23707
telephone,may,wed,2,999,0,nonexistent,12344
telephone,may,mon,2,999,0,nonexistent,25326
cellular,aug,tue,1,999,0,nonexistent,20782
telephone,may,tue,1,999,0,nonexistent,30082
cellular,apr,thu,1,999,0,nonexistent,38778
cellular,may,fri,7,999,0,nonexistent,37155
cellular,jul,mon,1,999,0,nonexistent,35359
telephone,jun,wed,19,999,0,nonexistent,38020
telephone,jun,tue,2,999,0,nonexistent,24111
cellular,may,tue,1,999,0,nonexistent,15625
cellular,jun,mon,3,999,0,nonexistent,16197
cellular,may,thu,2,999,0,nonexistent,13592
telephone,jun,tue,1,999,0,nonexistent,10416
telephone,may,fri,2,999,0,nonexistent,6082
cellular,aug,tue,4,999,0,nonexistent,6890
cellular,jul,thu,3,999,0,nonexistent,17057
telephone,may,fri,18,999,0,nonexistent,30709
cellular,dec,mon,1,6,1,success,11826
cellular,nov,fri,2,999,1,failure,32955
cellular,nov,fri,4,999,1,failure,32538
cellular,aug,mon,4,999,0,nonexistent,12350
cellular,may,fri,4,999,0,nonexistent,25784
telephone,may,tue,1,999,0,nonexistent,1211
telephone,jul,fri,3,999,0,nonexistent,32861
cellular,aug,mon,1,999,0,nonexistent,29035
telephone,may,mon,1,999,0,nonexistent,28028
telephone,jun,fri,1,999,0,nonexistent,30355
cellular,nov,tue,1,999,0,nonexistent,26528
telephone,nov,tue,1,999,1,failure,17330
telephone,may,tue,1,999,0,nonexistent,37101
telephone,may,tue,2,999,0,nonexistent,7773
cellular,may,fri,2,999,1,failure,6372
cellular,jul,tue,1,999,0,nonexistent,10151
cellular,aug,thu,1,999,0,nonexistent,315
telephone,jun,wed,2,999,0,nonexistent,16253
cellular,nov,mon,4,999,1,failure,27441
cellular,may,wed,7,999,1,failure,9128
telephone,may,mon,1,999,0,nonexistent,40020
telephone,sep,mon,1,999,0,nonexistent,28511
cellular,aug,tue,1,999,0,nonexistent,149
cellular,nov,wed,2,999,0,nonexistent,18923
cellular,may,fri,3,3,3,success,32670
cellular,aug,wed,2,999,0,nonexistent,15650
telephone,may,tue,1,999,0,nonexistent,7291
cellular,mar,tue,2,999,0,nonexistent,14512
telephone,may,tue,1,999,0,nonexistent,15891
telephone,jun,thu,1,999,0,nonexistent,33999
cellular,aug,mon,2,999,0,nonexistent,28227
cellular,aug,wed,5,999,0,nonexistent,17682
cellular,aug,fri,1,999,0,nonexistent,2067
cellular,aug,fri,1,999,1,failure,3512
cellular,may,fri,5,999,0,nonexistent,34366
cellular,jul,fri,3,999,0,nonexistent,40636
cellular,nov,fri,1,999,0,nonexistent,12393
cellular,apr,wed,2,999,0,nonexistent,26785
cellular,jul,thu,15,999,0,nonexistent,7113
cellular,jul,thu,1,999,0,nonexistent,15782
telephone,jun,fri,3,999,0,nonexistent,20201
telephone,jun,thu,1,999,0,nonexistent,24997
cellular,aug,fri,4,999,0,nonexistent,22423
cellular,nov,tue,3,999,0,nonexistent,32213
cellular,may,wed,1,999,0,nonexistent,25840
cellular,may,tue,1,999,0,nonexistent,38388
cellular,aug,wed,2,999,0,nonexistent,19650
telephone,may,fri,1,999,0,nonexistent,14194
cellular,jul,mon,2,999,0,nonexistent,27102
telephone,mar,fri,1,999,0,nonexistent,30313
telephone,jun,mon,2,999,0,nonexistent,2139
cellular,nov,thu,5,999,0,nonexistent,29741
cellular,apr,thu,2,999,0,nonexistent,26664
cellular,may,thu,3,999,0,nonexistent,16352
telephone,jun,tue,1,999,0,nonexistent,20907
telephone,may,tue,1,999,0,nonexistent,38019
telephone,jun,thu,1,999,0,nonexistent,5916
cellular,may,fri,1,999,1,failure,10840
cellular,may,fri,3,10,1,success,21156
cellular,apr,thu,1,999,1,failure,27135
cellular,aug,thu,2,999,0,nonexistent,21563
cellular,may,mon,8,999,1,failure,27147
telephone,may,tue,4,999,0,nonexistent,23071
cellular,may,fri,11,999,0,nonexistent,27868
cellular,may,tue,1,999,0,nonexistent,12578
cellular,apr,mon,1,999,0,nonexistent,21481
telephone,jul,wed,1,999,0,nonexistent,31530
telephone,jun,mon,1,999,0,nonexistent,35681
cellular,jul,thu,1,999,0,nonexistent,1637
telephone,may,tue,2,999,0,nonexistent,26222
telephone,jun,wed,2,999,0,nonexistent,38441
cellular,jul,wed,1,999,0,nonexistent,40277
cellular,jul,tue,3,6,1,success,25736
telephone,may,mon,1,999,0,nonexistent,491
telephone,jul,fri,2,999,0,nonexistent,2555
cellular,jul,tue,1,999,0,nonexistent,30629
telephone,may,wed,1,999,0,nonexistent,35938
telephone,nov,tue,2,999,0,nonexistent,23494
cellular,aug,mon,1,999,0,nonexistent,36458
cellular,aug,thu,1,999,0,nonexistent,24250
telephone,may,tue,5,999,0,nonexistent,5188
cellular,jul,fri,5,6,2,success,14096
cellular,apr,mon,2,999,1,failure,35942
cellular,oct,thu,2,6,1,success,1683
cellular,nov,thu,4,999,0,nonexistent,32606
cellular,aug,tue,2,999,0,nonexistent,35557
telephone,jul,thu,1,999,0,nonexistent,18881
telephone,jul,mon,2,999,0,nonexistent,10500
telephone,may,mon,2,999,0,nonexistent,25531
cellular,may,fri,5,999,1,failure,30833
cellular,jul,tue,1,999,0,nonexistent,14350
telephone,may,wed,12,999,0,nonexistent,1696
cellular,jun,tue,1,999,0,nonexistent,8723
telephone,may,wed,2,999,0,nonexistent,7718
cellular,may,fri,6,999,1,failure,18669
telephone,may,fri,8,999,0,nonexistent,34696
telephone,jun,thu,1,999,0,nonexistent,4863
cellular,oct,tue,1,999,0,nonexistent,17959
telephone,may,tue,2,999,0,nonexistent,40233
telephone,may,wed,1,999,0,nonexistent,34431
telephone,may,mon,1,999,0,nonexistent,4724
cellular,mar,mon,1,999,0,nonexistent,25691
cellular,apr,fri,2,999,0,nonexistent,34081
telephone,may,tue,1,999,0,nonexistent,22972
telephone,may,mon,2,999,0,nonexistent,16719
telephone,may,tue,3,999,0,nonexistent,34261
cellular,jul,tue,2,999,0,nonexistent,16649
telephone,may,thu,4,999,0,nonexistent,27471
telephone,jun,mon,17,999,0,nonexistent,17202
telephone,may,tue,2,999,0,nonexistent,35344
telephone,jul,wed,1,999,0,nonexistent,26724
cellular,nov,fri,5,999,0,nonexistent,26663
cellular,apr,mon,1,999,1,failure,18720
telephone,jun,thu,1,999,0,nonexistent,33171
telephone,may,tue,3,999,0,nonexistent,34484
telephone,may,tue,6,999,0,nonexistent,6610
telephone,sep,fri,1,999,0,nonexistent,9179
cellular,aug,wed,1,999,0,nonexistent,25081
telephone,may,fri,5,999,0,nonexistent,36156
cellular,oct,fri,1,999,2,failure,2834
cellular,may,fri,2,999,0,nonexistent,7218
cellular,may,wed,1,999,0,nonexistent,16010
telephone,may,wed,1,999,0,nonexistent,5341
cellular,sep,wed,1,999,0,nonexistent,20776
telephone,jun,tue,2,999,0,nonexistent,17685
cellular,jul,thu,12,999,0,nonexistent,26579
cellular,nov,wed,2,999,0,nonexistent,8151
cellular,aug,tue,3,999,0,nonexistent,37572
cellular,aug,mon,2,999,0,nonexistent,14882
cellular,apr,mon,5,999,0,nonexistent,23097
cellular,apr,mon,2,999,0,nonexistent,25781
telephone,may,tue,1,999,0,nonexistent,7870
cellular,aug,mon,5,999,0,nonexistent,20155
telephone,jun,fri,3,999,0,nonexistent,17689
telephone,may,tue,1,999,0,nonexistent,5022
telephone,may,wed,1,999,0,nonexistent,2507
cellular,jul,tue,2,6,1,success,1030
cellular,jul,tue,2,999,0,nonexistent,2577
cellular,aug,tue,1,999,0,nonexistent,35405
cellular,aug,mon,1,999,0,nonexistent,5486
cellular,aug,tue,5,999,0,nonexistent,25535
cellular,may,mon,1,999,0,nonexistent,37140
cellular,may,thu,1,999,1,failure,6881
cellular,may,fri,3,999,0,nonexistent,40649
cellular,may,tue,1,999,0,nonexistent,402
telephone,jul,mon,17,999,0,nonexistent,21049
cellular,aug,mon,5,999,0,nonexistent,8145
cellular,nov,thu,1,999,0,nonexistent,40217
cellular,aug,wed,4,999,0,nonexistent,38291
cellular,aug,wed,1,6,3,failure,16423
telephone,may,mon,6,999,0,nonexistent,27250
cellular,may,mon,1,999,1,failure,1276
telephone,jul,fri,11,999,0,nonexistent,26337
telephone,may,thu,2,999,0,nonexistent,13829
telephone,jun,tue,1,999,0,nonexistent,7858
cellular,aug,mon,5,999,0,nonexistent,40606
cellular,may,thu,1,999,1,failure,4478
cellular,apr,mon,1,999,0,nonexistent,311
telephone,may,tue,6,999,0,nonexistent,12762
telephone,may,fri,1,999,0,nonexistent,9698
cellular,jul,fri,1,999,0,nonexistent,20430
cellular,nov,fri,3,999,0,nonexistent,36634
telephone,jun,fri,2,999,0,nonexistent,27548
cellular,jul,fri,1,999,0,nonexistent,34053
cellular,jul,mon,1,999,1,failure,10998
cellular,apr,thu,1,999,0,nonexistent,5307
cellular,jul,thu,1,999,0,nonexistent,31544
cellular,apr,thu,2,999,1,failure,39271
telephone,jul,mon,3,999,0,nonexistent,25604
telephone,may,tue,1,999,0,nonexistent,10240
telephone,may,thu,2,999,0,nonexistent,16137
cellular,aug,tue,1,999,0,nonexistent,4419
telephone,may,fri,2,999,0,nonexistent,13181
cellular,oct,thu,2,999,1,failure,27307
cellular,jul,tue,2,999,0,nonexistent,29257
telephone,jul,mon,5,999,0,nonexistent,27437
cellular,may,wed,2,999,0,nonexistent,29641
cellular,aug,mon,1,999,0,nonexistent,7193
cellular,aug,tue,1,999,0,nonexistent,5499
cellular,nov,wed,2,999,0,nonexistent,6700
cellular,may,tue,1,999,1,failure,14779
telephone,may,thu,3,999,0,nonexistent,143
telephone,may,wed,1,999,0,nonexistent,34778
cellular,jul,tue,4,999,0,nonexistent,1579
cellular,nov,wed,4,999,0,nonexistent,13800
cellular,aug,tue,1,999,0,nonexistent,22093
telephone,may,tue,6,999,0,nonexistent,20326
cellular,jul,mon,6,999,0,nonexistent,10212
cellular,aug,fri,2,999,0,nonexistent,27943
cellular,apr,tue,1,999,1,failure,4597
cellular,aug,mon,1,999,0,nonexistent,11405
cellular,nov,thu,3,999,0,nonexistent,40485
telephone,nov,tue,1,999,0,nonexistent,3548
telephone,jun,thu,1,999,1,failure,28601
telephone,jun,fri,6,999,0,nonexistent,1717
cellular,jul,thu,2,999,0,nonexistent,37408
telephone,may,mon,3,999,0,nonexistent,25800
cellular,oct,tue,1,999,0,nonexistent,39633
telephone,may,fri,1,999,0,nonexistent,38451
cellular,nov,mon,1,999,1,failure,36769
cellular,jun,wed,1,999,0,nonexistent,20696
telephone,jun,tue,3,999,0,nonexistent,28122
telephone,may,tue,16,999,0,nonexistent,14397
cellular,may,tue,1,999,2,failure,38127
telephone,may,tue,2,999,0,nonexistent,8794
telephone,jun,fri,3,999,0,nonexistent,6674
telephone,jun,wed,1,999,0,nonexistent,9850
telephone,jun,thu,1,999,0,nonexistent,23418
cellular,aug,fri,1,999,0,nonexistent,28076
cellular,nov,fri,1,999,0,nonexistent,35910
cellular,nov,tue,4,999,2,failure,8376
telephone,oct,thu,1,999,0,nonexistent,38821
telephone,may,wed,6,999,0,nonexistent,20383
telephone,jun,mon,1,999,0,nonexistent,15735
cellular,jul,wed,1,999,0,nonexistent,24594
telephone,may,thu,4,999,0,nonexistent,29969
cellular,aug,tue,1,999,0,nonexistent,36331
cellular,jul,mon,3,999,0,nonexistent,26421
cellular,jun,mon,3,999,0,nonexistent,24382
cellular,nov,fri,3,999,0,nonexistent,27939
cellular,jul,wed,1,999,0,nonexistent,1506
cellular,aug,mon,4,999,0,nonexistent,36110
cellular,nov,wed,1,999,0,nonexistent,3211
telephone,may,tue,2,999,0,nonexistent,32480
cellular,apr,tue,1,999,0,nonexistent,12051
telephone,may,wed,5,999,1,failure,2836
cellular,may,mon,2,999,0,nonexistent,32502
telephone,may,fri,3,999,0,nonexistent,31540
telephone,may,wed,1,999,0,nonexistent,20754
telephone,may,mon,2,999,0,nonexistent,12485
cellular,may,fri,1,999,1,failure,2930
telephone,may,mon,3,999,0,nonexistent,11730
telephone,may,tue,2,999,0,nonexistent,2322
cellular,may,tue,1,999,1,failure,8380
cellular,jun,mon,1,3,1,success,3454
cellular,may,tue,1,999,0,nonexistent,40145
cellular,sep,wed,1,999,1,failure,1278
telephone,may,fri,6,999,0,nonexistent,5359
cellular,may,tue,6,999,0,nonexistent,23459
cellular,jul,mon,2,999,0,nonexistent,23243
telephone,nov,fri,2,3,1,success,15859
telephone,mar,mon,5,999,0,nonexistent,24117
cellular,nov,mon,1,999,0,nonexistent,33557
cellular,jul,tue,1,999,0,nonexistent,36793
cellular,mar,mon,2,999,0,nonexistent,3486
cellular,apr,fri,2,999,0,nonexistent,20055
cellular,aug,mon,3,999,0,nonexistent,1845
cellular,nov,fri,1,999,1,failure,2055
cellular,apr,thu,1,999,0,nonexistent,35996
cellular,nov,thu,1,999,0,nonexistent,25879
cellular,jul,thu,5,999,0,nonexistent,2477
telephone,may,wed,1,999,0,nonexistent,18686
cellular,jul,mon,4,999,0,nonexistent,2988
cellular,aug,wed,1,999,0,nonexistent,34708
telephone,may,fri,1,999,0,nonexistent,35761
