age,job,marital,education,default,housing,loan,id
57,management,married,university.degree,no,yes,no,19816
44,technician,married,professional.course,unknown,no,no,31924
34,admin.,single,university.degree,no,yes,yes,29060
44,entrepreneur,married,university.degree,no,yes,no,17809
43,blue-collar,married,basic.4y,no,yes,no,2952
28,admin.,married,high.school,no,yes,no,21662
45,blue-collar,divorced,basic.9y,no,yes,no,26917
44,admin.,married,basic.4y,unknown,yes,yes,36752
27,student,single,university.degree,no,no,yes,36671
42,services,married,basic.6y,no,no,no,10045
35,services,divorced,high.school,no,unknown,unknown,28243
55,management,married,basic.4y,no,yes,yes,31946
46,admin.,married,university.degree,unknown,no,no,22718
28,admin.,single,university.degree,no,yes,no,28976
49,blue-collar,married,basic.4y,unknown,yes,yes,32029
29,admin.,single,high.school,unknown,yes,no,15193
23,blue-collar,single,basic.9y,no,no,no,40904
36,blue-collar,married,basic.9y,no,yes,no,29963
37,technician,single,professional.course,no,yes,no,14767
37,blue-collar,single,basic.6y,no,yes,yes,32706
40,services,single,high.school,no,yes,no,32255
39,services,married,high.school,no,yes,no,4511
59,retired,married,basic.4y,unknown,yes,no,14511
47,blue-collar,married,basic.9y,unknown,yes,yes,1348
59,services,single,high.school,no,yes,no,10937
29,blue-collar,single,basic.9y,unknown,no,no,32885
38,blue-collar,married,high.school,unknown,unknown,unknown,38282
24,services,single,basic.9y,no,yes,no,34315
33,services,married,professional.course,no,yes,yes,35459
33,technician,married,professional.course,no,no,no,744
72,retired,divorced,university.degree,no,no,no,29668
33,admin.,married,university.degree,no,yes,no,1489
31,blue-collar,married,basic.9y,no,yes,yes,30197
58,housemaid,married,basic.4y,unknown,yes,no,31931
44,admin.,single,high.school,no,no,no,2757
43,services,married,high.school,unknown,no,yes,4329
43,admin.,married,university.degree,no,yes,no,30608
34,blue-collar,single,basic.9y,no,no,no,10776
25,admin.,single,high.school,no,yes,no,17542
32,services,married,high.school,no,no,no,7455
51,services,married,basic.9y,no,yes,no,34935
33,self-employed,single,university.degree,no,yes,no,7642
51,blue-collar,married,basic.9y,unknown,no,yes,27656
24,admin.,single,professional.course,no,no,no,23415
46,admin.,married,high.school,no,unknown,unknown,28544
41,self-employed,single,university.degree,no,yes,yes,1515
37,blue-collar,single,university.degree,no,no,no,1455
61,management,married,university.degree,no,yes,no,8316
30,technician,married,high.school,no,yes,no,36176
31,admin.,married,university.degree,no,no,no,36426
36,blue-collar,married,basic.6y,unknown,no,no,31127
44,blue-collar,married,basic.4y,no,yes,no,40824
37,unemployed,married,professional.course,no,no,no,2378
46,entrepreneur,married,university.degree,no,yes,no,27435
40,technician,divorced,university.degree,no,yes,no,20981
41,technician,divorced,university.degree,no,no,no,24464
55,admin.,divorced,high.school,no,unknown,unknown,37868
44,blue-collar,single,unknown,no,yes,no,10122
46,services,married,high.school,unknown,no,yes,28847
24,student,single,unknown,no,yes,no,40325
34,technician,single,professional.course,no,no,no,29109
25,services,single,unknown,no,yes,no,23252
27,blue-collar,married,basic.4y,unknown,no,no,2723
30,technician,married,professional.course,no,no,no,3769
32,blue-collar,married,basic.6y,unknown,yes,yes,28737
37,technician,married,professional.course,no,no,no,7413
35,technician,single,university.degree,no,yes,no,22956
42,blue-collar,married,unknown,no,yes,no,9287
36,technician,married,professional.course,no,no,no,19938
52,entrepreneur,married,basic.9y,unknown,yes,no,19249
39,admin.,married,high.school,no,no,no,32445
49,housemaid,married,basic.4y,no,no,no,5878
47,blue-collar,married,basic.4y,no,yes,no,535
50,blue-collar,married,basic.9y,unknown,yes,no,1216
46,management,married,basic.9y,no,no,no,24200
57,admin.,married,university.degree,no,yes,no,27834
55,management,married,professional.course,no,yes,no,39328
29,entrepreneur,married,basic.4y,unknown,no,no,8045
57,admin.,married,high.school,no,yes,no,39105
57,blue-collar,married,basic.9y,no,no,no,20710
48,technician,married,professional.course,unknown,no,yes,7470
27,admin.,single,high.school,unknown,unknown,unknown,33548
44,technician,married,high.school,no,yes,yes,18355
40,unknown,married,unknown,no,yes,yes,28161
29,technician,married,high.school,no,yes,no,33
49,blue-collar,married,basic.4y,no,yes,yes,14796
67,retired,married,professional.course,no,no,no,11455
59,management,married,university.degree,no,no,no,10227
30,admin.,single,university.degree,no,no,no,3850
59,retired,divorced,basic.4y,no,yes,no,14957
32,services,single,basic.6y,no,no,no,28923
53,services,married,basic.9y,no,yes,no,26946
51,management,married,high.school,unknown,no,no,10964
48,services,divorced,high.school,no,no,yes,8682
22,self-employed,single,university.degree,no,yes,yes,33070
36,entrepreneur,single,basic.4y,no,no,no,14848
34,admin.,married,university.degree,no,yes,no,4558
45,blue-collar,married,basic.6y,unknown,yes,no,29371
43,blue-collar,married,basic.9y,no,no,yes,20910
27,blue-collar,single,basic.6y,no,unknown,unknown,32787
28,technician,single,high.school,no,no,no,37984
36,technician,married,professional.course,no,yes,no,17298
59,entrepreneur,married,basic.9y,no,no,no,21284
39,technician,married,basic.6y,no,no,yes,4487
41,management,married,unknown,no,yes,no,15378
37,technician,married,professional.course,no,no,yes,32221
35,technician,married,professional.course,no,yes,no,12303
57,blue-collar,divorced,basic.6y,unknown,yes,no,34595
32,admin.,married,university.degree,no,no,no,22224
45,blue-collar,married,basic.9y,no,no,no,37729
31,admin.,divorced,high.school,no,no,no,8159
33,technician,married,university.degree,no,yes,no,6723
38,management,single,university.degree,no,no,no,11172
29,services,married,basic.9y,no,yes,no,33181
47,services,married,high.school,no,yes,no,5974
52,housemaid,married,basic.4y,unknown,no,no,39646
36,management,married,university.degree,no,unknown,unknown,10016
33,admin.,married,high.school,unknown,yes,no,8452
58,unknown,married,high.school,unknown,no,no,27592
40,blue-collar,married,basic.6y,no,no,no,31320
30,admin.,single,university.degree,no,yes,no,19164
42,admin.,married,university.degree,no,no,no,40505
28,admin.,married,high.school,no,no,yes,21438
57,admin.,single,unknown,no,yes,no,8435
45,blue-collar,married,basic.9y,unknown,yes,yes,17607
58,housemaid,married,basic.4y,no,yes,no,30596
39,unemployed,married,high.school,no,no,no,22101
71,retired,single,unknown,no,yes,no,29881
36,technician,single,professional.course,no,no,no,3216
34,admin.,married,high.school,no,yes,no,6087
36,blue-collar,married,unknown,no,yes,no,23883
36,admin.,married,university.degree,no,yes,no,16086
59,retired,married,university.degree,no,no,no,36667
38,technician,married,professional.course,no,yes,yes,13993
39,self-employed,married,basic.9y,unknown,yes,no,40622
52,services,divorced,basic.4y,no,yes,no,26141
28,services,single,high.school,no,yes,no,24501
38,student,single,university.degree,no,yes,no,1014
48,admin.,married,high.school,no,yes,no,30498
34,services,married,high.school,no,yes,no,22540
38,blue-collar,married,basic.6y,unknown,yes,no,35345
47,admin.,married,university.degree,no,yes,yes,12632
39,services,married,unknown,unknown,yes,no,33037
43,services,married,high.school,no,yes,no,5950
40,technician,married,university.degree,no,yes,yes,20998
38,services,married,high.school,unknown,yes,no,24146
43,admin.,single,university.degree,no,yes,no,25639
52,management,married,university.degree,no,no,no,14163
35,blue-collar,married,basic.4y,no,no,no,13166
59,technician,divorced,professional.course,no,yes,no,22700
37,entrepreneur,divorced,university.degree,no,yes,yes,29309
57,technician,divorced,basic.9y,no,no,no,10646
35,admin.,single,unknown,no,yes,no,20819
29,admin.,single,university.degree,no,no,no,38596
42,admin.,single,unknown,no,no,no,32114
46,admin.,divorced,university.degree,no,no,no,28491
53,admin.,married,high.school,no,yes,no,20242
38,admin.,married,university.degree,no,yes,no,1309
56,technician,married,basic.4y,no,no,no,34946
51,admin.,single,basic.6y,no,yes,no,25936
39,blue-collar,married,basic.4y,unknown,yes,no,28389
51,technician,married,professional.course,unknown,yes,no,18231
35,admin.,married,high.school,no,yes,no,36264
56,admin.,married,unknown,unknown,yes,no,18311
59,management,married,basic.4y,unknown,unknown,unknown,40480
37,management,married,university.degree,no,no,no,17992
41,admin.,married,university.degree,no,yes,no,24189
29,student,single,university.degree,no,yes,no,31884
52,technician,married,high.school,unknown,no,no,10007
55,admin.,divorced,high.school,no,no,no,35991
36,services,married,high.school,no,unknown,unknown,40709
56,admin.,married,basic.9y,no,yes,no,14824
38,management,married,university.degree,no,no,no,23792
44,blue-collar,married,basic.4y,unknown,no,yes,34842
37,retired,divorced,basic.9y,unknown,no,no,17178
34,self-employed,single,university.degree,no,yes,no,33258
39,self-employed,married,basic.4y,unknown,yes,yes,6195
32,technician,single,professional.course,no,yes,no,24614
46,admin.,married,professional.course,no,yes,no,9891
52,admin.,married,unknown,no,yes,no,33062
34,technician,single,professional.course,no,no,no,8254
35,technician,married,university.degree,no,no,no,20038
39,self-employed,married,professional.course,no,no,no,1739
25,student,single,high.school,no,no,no,2958
33,unemployed,single,university.degree,no,yes,no,3294
55,blue-collar,married,basic.4y,unknown,no,no,1567
45,management,married,unknown,unknown,no,no,3330
24,blue-collar,single,high.school,no,no,no,21553
35,management,married,university.degree,no,yes,no,25273
41,services,married,university.degree,no,yes,no,36382
36,admin.,single,university.degree,no,no,no,23350
25,blue-collar,married,basic.9y,no,no,no,38793
33,services,married,high.school,no,no,no,22581
30,student,single,professional.course,no,yes,no,17907
60,retired,married,basic.4y,unknown,yes,yes,32487
49,blue-collar,divorced,basic.6y,unknown,yes,no,25540
29,blue-collar,married,high.school,no,yes,no,25503
42,management,married,university.degree,no,no,no,1692
28,technician,single,university.degree,no,yes,no,14525
54,blue-collar,married,basic.4y,no,yes,no,6534
56,admin.,married,unknown,no,yes,no,41165
57,blue-collar,married,basic.9y,unknown,yes,no,13656
39,management,married,university.degree,no,no,no,30860
29,technician,single,university.degree,no,no,no,33892
28,blue-collar,single,basic.9y,no,yes,no,8366
39,blue-collar,married,unknown,unknown,no,no,27358
49,blue-collar,married,basic.4y,unknown,yes,no,277
56,admin.,married,high.school,no,yes,no,23922
38,services,married,high.school,no,no,no,12438
34,management,divorced,university.degree,no,no,yes,39825
29,management,single,university.degree,no,no,no,30605
29,services,single,high.school,no,no,no,38902
49,blue-collar,divorced,professional.course,no,no,no,38417
30,student,single,professional.course,no,no,yes,2261
36,technician,married,professional.course,no,yes,no,24648
40,technician,married,high.school,no,yes,no,25230
55,admin.,divorced,unknown,no,no,no,29463
35,blue-collar,single,high.school,no,no,no,32851
29,services,divorced,high.school,unknown,no,no,5330
46,entrepreneur,divorced,university.degree,no,no,no,3600
31,admin.,single,university.degree,no,yes,no,31685
56,admin.,single,basic.9y,no,yes,no,2229
40,blue-collar,married,basic.9y,no,yes,no,17972
29,admin.,married,university.degree,unknown,yes,yes,20031
57,retired,married,university.degree,no,yes,yes,22478
32,blue-collar,married,basic.4y,unknown,no,no,15963
39,blue-collar,married,high.school,unknown,no,no,22217
25,blue-collar,single,high.school,no,no,no,3611
39,admin.,married,professional.course,no,yes,yes,6443
29,management,married,university.degree,no,yes,no,18652
32,services,married,high.school,no,no,no,10865
37,admin.,married,university.degree,unknown,no,yes,11246
37,unknown,single,university.degree,no,yes,yes,18976
36,blue-collar,married,basic.6y,unknown,no,no,34560
39,services,divorced,high.school,no,no,no,941
60,technician,divorced,professional.course,unknown,yes,no,13006
26,admin.,single,high.school,no,no,no,38123
44,admin.,single,high.school,no,yes,no,33914
42,blue-collar,married,basic.4y,no,yes,no,38146
63,retired,married,unknown,no,no,no,36282
37,entrepreneur,married,basic.9y,no,no,no,41112
29,admin.,single,basic.9y,no,no,no,30496
53,admin.,divorced,university.degree,no,yes,yes,26464
45,admin.,married,basic.9y,no,yes,yes,27569
76,retired,married,basic.4y,no,yes,no,15968
30,technician,married,professional.course,no,yes,yes,25260
56,retired,divorced,basic.4y,no,yes,yes,18572
55,blue-collar,married,basic.9y,no,no,no,30265
38,technician,married,professional.course,no,no,no,35750
37,student,single,unknown,no,no,yes,6651
44,admin.,single,basic.9y,unknown,no,no,1945
40,technician,single,university.degree,no,yes,no,30016
24,student,single,university.degree,no,no,no,35254
29,blue-collar,married,basic.9y,no,yes,no,13494
80,retired,married,professional.course,no,yes,no,17132
32,admin.,divorced,basic.9y,no,yes,no,34044
30,admin.,single,high.school,no,no,no,16841
36,retired,married,unknown,no,no,no,12041
51,services,married,high.school,no,yes,no,36887
36,services,married,university.degree,no,yes,no,6456
23,admin.,single,professional.course,no,no,no,2818
32,management,married,high.school,no,no,no,35196
54,blue-collar,married,unknown,unknown,yes,no,39144
26,entrepreneur,married,professional.course,no,no,no,8176
30,entrepreneur,married,university.degree,unknown,yes,no,33507
52,blue-collar,married,unknown,no,no,no,2839
29,technician,single,high.school,no,no,yes,9828
50,services,married,professional.course,unknown,yes,no,14300
32,services,divorced,high.school,no,yes,no,21852
31,services,married,high.school,no,yes,no,37317
29,admin.,married,university.degree,unknown,yes,no,4214
38,self-employed,married,high.school,unknown,yes,no,6362
25,entrepreneur,single,basic.9y,no,yes,no,4098
42,technician,married,high.school,no,no,no,38660
39,services,married,unknown,unknown,no,no,36662
40,blue-collar,married,basic.6y,no,yes,no,14787
49,admin.,married,university.degree,no,yes,no,21731
45,blue-collar,divorced,professional.course,unknown,yes,no,21996
49,technician,married,professional.course,no,no,no,11198
31,technician,married,unknown,no,no,no,19281
35,admin.,married,high.school,no,no,no,26315
37,entrepreneur,married,university.degree,no,yes,no,17336
51,admin.,married,high.school,no,yes,no,35194
32,technician,married,professional.course,no,no,no,16828
43,entrepreneur,married,professional.course,no,no,no,20394
45,blue-collar,married,basic.6y,no,yes,no,10565
35,unknown,single,basic.4y,unknown,no,no,23450
43,blue-collar,married,basic.6y,no,yes,no,10200
48,blue-collar,married,basic.4y,no,yes,no,20262
43,admin.,married,high.school,no,yes,no,6463
27,technician,married,basic.9y,no,yes,yes,18132
31,admin.,married,university.degree,no,yes,no,22341
31,technician,single,professional.course,no,yes,no,4180
52,services,married,basic.4y,no,yes,no,2369
35,admin.,married,high.school,no,yes,yes,31670
24,student,single,high.school,no,yes,no,11130
26,admin.,married,high.school,no,no,no,36252
44,services,married,high.school,no,no,no,23356
37,self-employed,single,basic.4y,no,no,yes,36409
23,student,single,high.school,no,yes,no,11949
36,blue-collar,married,high.school,no,no,yes,12146
46,housemaid,married,basic.4y,no,yes,no,15351
28,admin.,married,university.degree,no,yes,no,21177
31,admin.,married,university.degree,no,yes,no,16274
37,blue-collar,married,basic.9y,unknown,no,no,25374
30,services,married,professional.course,unknown,no,no,4466
48,blue-collar,married,basic.9y,no,yes,yes,30918
56,blue-collar,married,unknown,no,yes,no,40484
39,technician,single,professional.course,no,yes,no,15384
33,admin.,married,university.degree,no,no,no,22145
30,blue-collar,married,basic.6y,no,yes,no,39664
38,blue-collar,married,unknown,no,yes,no,29678
56,blue-collar,married,basic.4y,unknown,no,no,6843
40,management,married,high.school,no,no,no,40699
28,student,single,high.school,no,unknown,unknown,34743
30,services,single,high.school,no,no,no,12841
34,services,married,high.school,no,yes,no,9642
24,student,single,high.school,no,yes,no,9087
51,blue-collar,married,basic.6y,no,yes,no,11022
53,admin.,married,university.degree,no,yes,no,10513
33,technician,single,professional.course,no,yes,no,10279
26,technician,divorced,university.degree,no,yes,no,12017
30,management,married,university.degree,no,yes,no,20469
40,management,married,university.degree,no,no,no,20148
32,student,single,university.degree,no,yes,no,26688
47,blue-collar,married,basic.6y,no,no,no,28422
88,retired,married,basic.4y,no,no,no,21114
54,technician,married,university.degree,no,unknown,unknown,19386
50,admin.,married,university.degree,no,no,no,26029
50,management,married,university.degree,no,yes,no,14295
75,housemaid,divorced,basic.4y,no,no,no,32867
58,blue-collar,married,high.school,no,yes,no,22723
40,services,divorced,high.school,no,no,no,11482
37,admin.,married,university.degree,no,yes,no,11189
45,entrepreneur,married,university.degree,no,no,no,40617
23,student,single,high.school,no,no,no,10479
33,technician,married,university.degree,no,no,yes,19310
30,admin.,married,high.school,no,yes,no,15852
44,blue-collar,divorced,professional.course,no,no,no,21395
28,housemaid,married,high.school,no,no,no,6453
49,retired,married,basic.9y,no,no,no,21849
33,admin.,married,high.school,no,no,no,37734
51,technician,married,high.school,no,no,no,22183
48,technician,married,basic.4y,unknown,yes,yes,13001
45,blue-collar,married,basic.4y,unknown,yes,no,14811
33,blue-collar,married,basic.4y,no,no,yes,4908
45,services,married,professional.course,no,no,no,75
49,services,single,high.school,no,no,yes,4152
50,blue-collar,married,unknown,unknown,yes,no,19014
35,blue-collar,single,high.school,no,yes,no,11001
26,student,single,basic.9y,no,yes,yes,14727
45,admin.,married,university.degree,no,yes,no,3087
37,entrepreneur,married,university.degree,no,yes,no,4202
30,admin.,married,university.degree,no,no,no,4076
49,admin.,married,university.degree,no,no,no,17528
40,technician,divorced,university.degree,no,no,no,28279
41,services,single,professional.course,no,yes,no,18628
40,services,married,university.degree,no,yes,no,1109
57,admin.,married,university.degree,unknown,no,no,31927
48,admin.,married,university.degree,no,yes,no,25489
33,admin.,single,university.degree,no,yes,yes,4556
43,blue-collar,married,basic.4y,unknown,yes,no,29802
47,technician,married,university.degree,no,yes,no,28448
45,services,single,unknown,no,yes,no,36737
21,student,single,basic.9y,no,no,no,12088
66,retired,married,professional.course,no,no,yes,11855
30,technician,divorced,university.degree,no,yes,no,9683
37,blue-collar,married,basic.6y,no,no,no,8742
36,admin.,single,high.school,no,yes,no,33184
27,admin.,divorced,high.school,no,yes,no,24658
38,admin.,divorced,university.degree,no,yes,no,11100
33,admin.,single,high.school,no,no,no,3145
58,technician,married,university.degree,unknown,yes,no,6473
39,admin.,single,unknown,no,no,no,21078
37,admin.,single,university.degree,no,no,yes,4475
26,technician,single,basic.9y,no,no,no,30818
34,blue-collar,single,unknown,no,yes,no,36482
38,services,married,high.school,no,yes,no,37744
46,blue-collar,married,basic.4y,unknown,yes,yes,13955
34,management,single,university.degree,no,no,yes,34290
67,retired,married,professional.course,no,yes,yes,10742
53,blue-collar,married,basic.9y,no,yes,no,3290
27,admin.,single,high.school,no,yes,no,14472
30,admin.,single,university.degree,no,no,no,16749
43,admin.,single,high.school,no,yes,no,33810
56,management,married,university.degree,no,no,no,2488
57,admin.,married,high.school,no,no,no,20329
36,admin.,married,professional.course,no,yes,no,23306
53,admin.,married,university.degree,no,yes,no,27950
58,services,married,high.school,no,no,no,6923
32,self-employed,single,high.school,no,yes,yes,22416
34,admin.,married,university.degree,no,yes,yes,41054
26,technician,married,basic.6y,no,yes,no,5535
37,student,married,professional.course,unknown,no,no,38518
45,blue-collar,married,basic.6y,no,yes,no,15815
36,admin.,married,high.school,no,yes,no,3068
33,admin.,married,university.degree,no,yes,no,30527
51,blue-collar,divorced,basic.9y,unknown,no,no,11836
34,technician,married,professional.course,no,yes,no,20618
49,unemployed,single,high.school,no,yes,no,14552
31,blue-collar,single,basic.9y,no,no,no,36057
39,services,single,high.school,unknown,no,yes,3450
44,blue-collar,married,professional.course,no,no,no,15368
39,admin.,married,high.school,unknown,yes,no,25118
31,technician,married,basic.9y,no,yes,no,29904
28,admin.,single,university.degree,no,yes,no,34502
53,admin.,married,high.school,no,no,no,16468
45,blue-collar,married,basic.9y,no,no,no,7010
26,technician,divorced,university.degree,no,no,no,31629
27,admin.,married,high.school,no,yes,no,38919
45,technician,divorced,professional.course,no,no,no,6178
41,blue-collar,married,basic.9y,no,no,no,21044
18,student,single,basic.9y,no,yes,no,3733
45,entrepreneur,married,basic.9y,no,no,no,15219
32,management,single,university.degree,no,no,no,38945
34,management,single,basic.9y,no,yes,no,5507
36,technician,married,professional.course,no,no,no,23319
30,technician,single,professional.course,no,no,no,31377
38,admin.,married,university.degree,no,no,no,33394
41,technician,married,high.school,no,no,no,41101
46,blue-collar,married,basic.9y,unknown,yes,yes,36734
38,entrepreneur,married,basic.4y,no,no,no,40591
29,entrepreneur,married,professional.course,no,no,no,32438
35,blue-collar,married,basic.6y,no,yes,no,18886
36,technician,married,university.degree,no,unknown,unknown,15960
39,blue-collar,divorced,basic.9y,no,unknown,unknown,13924
34,entrepreneur,married,high.school,unknown,no,no,30717
58,management,married,basic.6y,no,no,no,35391
54,technician,divorced,university.degree,no,yes,no,27704
40,admin.,divorced,university.degree,no,yes,no,29318
38,blue-collar,married,professional.course,no,yes,no,1260
29,services,married,basic.9y,no,yes,no,32549
27,blue-collar,single,basic.9y,no,yes,no,12024
36,housemaid,married,basic.4y,no,no,no,11016
32,management,married,university.degree,no,yes,no,34724
64,retired,married,unknown,no,yes,yes,20969
32,services,married,high.school,unknown,yes,no,5464
30,technician,single,professional.course,no,yes,no,18698
26,technician,single,professional.course,no,yes,no,15030
35,management,married,university.degree,no,yes,no,26573
53,self-employed,married,university.degree,no,no,no,37634
32,blue-collar,married,basic.4y,no,no,no,18582
29,technician,single,professional.course,no,yes,no,22761
49,unknown,married,high.school,unknown,no,no,25625
58,technician,divorced,basic.9y,no,no,no,25004
28,blue-collar,married,basic.4y,no,yes,no,29214
32,services,married,professional.course,no,yes,no,24402
32,technician,married,professional.course,no,no,no,21226
54,blue-collar,married,basic.4y,no,yes,no,28636
45,management,married,university.degree,no,yes,yes,469
25,student,single,university.degree,no,no,no,2042
47,services,married,high.school,no,yes,no,31643
33,services,single,high.school,no,no,no,2991
38,admin.,married,university.degree,no,yes,no,4878
48,admin.,married,professional.course,unknown,yes,no,27902
57,technician,married,basic.4y,unknown,no,no,95
88,retired,divorced,basic.4y,no,yes,no,7026
38,blue-collar,single,basic.9y,no,no,no,27053
47,admin.,single,high.school,no,no,no,1388
52,self-employed,married,university.degree,no,yes,no,18828
50,retired,married,basic.4y,no,unknown,unknown,23770
34,self-employed,single,university.degree,no,yes,no,13589
38,admin.,married,high.school,no,no,no,5083
47,technician,divorced,professional.course,no,no,no,38820
28,technician,married,basic.9y,no,no,no,1149
30,technician,single,professional.course,no,no,yes,9848
37,admin.,divorced,high.school,unknown,yes,yes,98
47,admin.,married,university.degree,no,no,no,9813
83,retired,divorced,basic.4y,no,yes,no,5211
30,services,single,high.school,no,no,no,17251
37,blue-collar,married,basic.6y,no,no,no,32791
36,technician,married,professional.course,no,yes,yes,37552
36,technician,divorced,professional.course,no,yes,yes,12425
52,blue-collar,married,high.school,unknown,no,no,20912
41,admin.,single,unknown,no,yes,no,8429
27,blue-collar,single,basic.6y,no,yes,yes,35362
37,technician,single,professional.course,no,yes,no,22827
60,housemaid,married,basic.4y,no,yes,no,3042
32,services,married,high.school,no,no,no,38638
39,admin.,married,professional.course,no,no,no,7497
56,retired,married,high.school,no,no,no,7328
31,admin.,divorced,university.degree,no,no,no,40438
30,services,single,high.school,unknown,no,no,268
45,management,married,university.degree,no,no,no,6842
44,blue-collar,married,basic.4y,no,yes,no,26849
43,admin.,married,university.degree,no,no,no,8378
50,services,divorced,high.school,no,no,yes,20540
33,blue-collar,married,basic.9y,no,no,no,37425
32,technician,married,professional.course,no,yes,no,26162
29,blue-collar,single,high.school,no,yes,no,5771
41,technician,divorced,basic.4y,no,yes,no,35240
44,technician,divorced,professional.course,unknown,no,no,1943
32,services,single,high.school,no,no,no,9772
34,entrepreneur,married,professional.course,no,no,no,9861
59,technician,married,unknown,no,yes,no,39102
48,admin.,married,high.school,no,yes,yes,36168
33,admin.,single,high.school,no,no,no,32425
43,admin.,married,university.degree,no,yes,no,20016
33,admin.,single,university.degree,no,yes,yes,7343
51,blue-collar,married,basic.4y,no,yes,no,20972
39,blue-collar,married,basic.9y,no,yes,no,20192
47,technician,single,professional.course,unknown,yes,yes,39737
23,technician,single,university.degree,no,yes,no,22293
51,housemaid,married,basic.4y,unknown,no,no,26844
31,self-employed,single,university.degree,no,no,no,332
41,admin.,divorced,high.school,no,yes,no,9614
56,retired,married,university.degree,no,yes,no,28478
50,housemaid,divorced,professional.course,no,yes,no,25420
37,blue-collar,married,basic.9y,unknown,no,no,20096
41,services,single,high.school,no,no,no,28943
29,services,married,professional.course,no,no,no,10236
48,blue-collar,divorced,basic.4y,unknown,yes,no,11160
27,technician,married,professional.course,no,no,no,24897
33,admin.,divorced,university.degree,no,no,no,18788
27,admin.,married,high.school,no,yes,no,23341
43,admin.,single,high.school,no,yes,no,15911
54,management,married,basic.6y,no,no,no,5429
37,admin.,single,university.degree,no,no,no,20966
27,blue-collar,single,basic.6y,no,no,no,30382
50,blue-collar,married,basic.4y,unknown,no,yes,27114
34,blue-collar,divorced,basic.4y,unknown,no,no,7876
46,technician,married,university.degree,no,unknown,unknown,37929
29,technician,single,high.school,no,yes,no,575
31,admin.,married,university.degree,no,yes,no,24947
50,management,married,basic.6y,no,no,no,29364
23,management,single,university.degree,no,no,no,32874
34,blue-collar,married,basic.9y,unknown,yes,no,36182
33,technician,married,professional.course,unknown,yes,no,33535
23,management,single,university.degree,no,yes,no,16119
37,management,single,university.degree,no,no,no,17286
59,blue-collar,married,basic.4y,no,yes,no,8124
31,admin.,married,professional.course,unknown,yes,no,426
53,technician,married,professional.course,no,no,no,16814
59,technician,married,professional.course,no,no,yes,27223
38,blue-collar,married,high.school,no,no,no,29203
28,technician,single,university.degree,no,yes,no,21643
45,admin.,divorced,university.degree,no,no,yes,11256
49,technician,single,professional.course,no,yes,no,25889
41,blue-collar,married,basic.9y,no,no,yes,16933
34,management,married,university.degree,no,yes,no,26345
50,technician,married,university.degree,no,yes,no,25424
33,services,single,high.school,no,yes,no,4708
34,admin.,single,university.degree,no,no,no,38955
34,management,married,university.degree,no,yes,no,6620
46,entrepreneur,married,high.school,no,no,yes,5999
32,self-employed,single,university.degree,no,yes,no,2463
48,services,married,high.school,unknown,yes,yes,40113
52,technician,married,basic.9y,no,no,no,34716
31,admin.,married,university.degree,no,yes,no,24409
31,blue-collar,married,basic.6y,no,no,no,5048
41,self-employed,married,university.degree,no,yes,yes,40562
48,blue-collar,divorced,basic.4y,unknown,yes,yes,14839
35,technician,single,professional.course,no,yes,no,28959
42,services,married,university.degree,no,unknown,unknown,34730
38,admin.,married,high.school,no,no,no,6146
50,technician,married,high.school,no,no,no,34883
36,blue-collar,married,unknown,no,no,no,16832
41,admin.,single,high.school,no,no,no,6619
29,admin.,single,high.school,no,yes,no,12219
24,student,single,unknown,no,yes,no,22262
25,blue-collar,married,basic.9y,no,no,no,5987
49,unemployed,married,high.school,unknown,yes,no,2548
42,admin.,married,basic.6y,no,no,no,33175
51,services,married,high.school,no,yes,no,6593
37,retired,divorced,basic.9y,unknown,no,no,17906
43,management,married,professional.course,no,yes,no,2459
31,blue-collar,married,basic.4y,unknown,yes,no,22519
39,management,married,basic.4y,unknown,yes,no,4795
30,blue-collar,married,unknown,unknown,yes,yes,3589
41,blue-collar,married,basic.4y,unknown,no,no,23575
46,blue-collar,divorced,basic.6y,no,yes,no,19077
55,services,divorced,high.school,no,yes,no,17743
27,blue-collar,married,basic.9y,no,yes,no,10411
29,admin.,single,high.school,no,no,no,15831
28,admin.,married,high.school,no,unknown,unknown,18851
42,admin.,divorced,university.degree,no,yes,no,19721
41,technician,married,university.degree,no,yes,no,33024
49,services,married,high.school,unknown,yes,no,36792
32,services,married,high.school,no,unknown,unknown,29367
55,blue-collar,married,professional.course,no,yes,no,22552
30,services,married,university.degree,no,yes,no,16427
29,blue-collar,married,basic.9y,unknown,yes,yes,9104
31,self-employed,single,professional.course,no,yes,no,38791
34,technician,married,professional.course,no,yes,no,21940
33,admin.,single,university.degree,no,yes,no,37765
52,technician,married,professional.course,no,no,no,32529
39,admin.,married,university.degree,no,yes,no,29186
44,blue-collar,married,basic.4y,unknown,yes,no,39029
54,technician,married,professional.course,no,yes,yes,11963
27,blue-collar,single,basic.4y,no,yes,no,2545
26,technician,married,high.school,no,yes,no,4716
36,admin.,married,university.degree,no,yes,no,35691
42,blue-collar,married,basic.4y,no,yes,yes,18216
55,technician,married,professional.course,no,yes,no,19794
44,admin.,married,university.degree,no,yes,no,40011
29,admin.,single,high.school,no,no,no,936
40,services,married,high.school,no,no,no,39735
33,admin.,married,high.school,no,no,yes,25210
30,admin.,single,professional.course,no,yes,yes,7210
39,housemaid,married,basic.9y,no,yes,no,28936
